Date & Time,Churn in 3m,Churn in 6m,Churn in y,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2010-03-13 04:00:00,0,0,0,0.0,2019,0,0.09090909090909091,5.5,7.569702440626067e-18,0.36340909090909085,17.181818181818183
2010-03-14 04:00:00,0,0,0,0.0,0,2,0.08695652173913043,11.0,0.08935990338164254,0.49096618357487926,17.782608695652176
2010-03-17 04:00:00,0,0,0,0.0,2,4,0.0,5.0,0.003333333333333334,0.24,16.4
2010-03-22 04:00:00,0,0,0,0.0,4,5,0.3333333333333333,6.0,0.11875000000000001,0.20555555555555557,12.0
2010-03-23 04:00:00,0,0,0,0.0,0,6,0.0,10.0,0.15888888888888889,0.36444444444444446,16.1
2010-03-24 04:00:00,0,0,0,0.0,0,7,0.0,49.0,0.0267998866213152,0.5133106575963718,22.346938775510203
2010-03-27 04:00:00,0,0,0,0.0,2,8,0.21428571428571427,6.5,-0.005476190476190474,0.3368253968253968,19.428571428571427
2010-03-28 04:00:00,0,0,0,0.0,0,10,0.0,1.0,0.07233333333333333,0.22400000000000003,39.0
2010-03-29 04:00:00,0,0,0,0.0,0,13,0.0,19.0,0.10144736842105263,0.31634320175438596,14.947368421052632
2010-03-30 04:00:00,0,0,0,0.0,0,14,0.2,5.0,0.14833333333333334,0.6433333333333333,15.8
2010-04-02 04:00:00,0,0,0,0.0,2,15,0.0,2.0,-0.32,0.5,22.5
2010-04-03 04:00:00,0,0,0,0.0,0,16,0.14285714285714285,13.5,0.10155654761904762,0.45475595238095234,14.678571428571429
2010-04-04 04:00:00,0,0,0,0.0,0,18,0.0,5.0,0.02765151515151516,0.40492424242424235,22.09090909090909
2010-04-08 04:00:00,0,0,0,0.0,3,16,0.5,2.0,0.23750000000000002,0.45,18.5
2010-04-13 04:00:00,0,0,0,0.0,4,16,0.0,1.0,0.0925925925925926,0.24351851851851855,21.0
2010-04-15 04:00:00,0,0,0,0.0,1,18,0.0,6.0,-0.002777777777777777,0.2708333333333333,21.0
2010-04-17 04:00:00,0,0,0,0.0,1,17,0.0,9.0,0.14069444444444443,0.6416666666666667,16.77777777777778
2010-04-18 04:00:00,0,0,0,0.0,0,18,0.14285714285714285,7.0,0.18273809523809526,0.43095238095238103,13.714285714285714
2010-04-19 04:00:00,0,0,0,0.0,0,19,0.027777777777777776,17.5,0.03506944444444445,0.3589814814814815,18.166666666666668
2010-04-21 04:00:00,0,0,0,0.0,1,19,0.16666666666666666,6.0,0.11875000000000001,0.25833333333333336,5.666666666666667
2010-05-16 04:00:00,0,0,0,0.0,24,0,0.0,2.0,0.02375000000000002,0.545,21.25
2010-05-24 04:00:00,0,0,0,0.0,7,2,0.0,4.0,0.15833333333333333,0.45625000000000004,10.75
