Date & Time,Sentences,Over past 30 days
2006-08-06 04:00:00,11.0,11.0
2006-08-07 04:00:00,0.0,11.0
2006-08-08 04:00:00,0.0,11.0
2006-08-09 04:00:00,0.0,11.0
2006-08-10 04:00:00,0.0,11.0
2006-08-11 04:00:00,0.0,11.0
2006-08-12 04:00:00,0.0,11.0
2006-08-13 04:00:00,0.0,11.0
2006-08-14 04:00:00,0.0,11.0
2006-08-15 04:00:00,0.0,11.0
2006-08-16 04:00:00,0.0,11.0
2006-08-17 04:00:00,0.0,11.0
2006-08-18 04:00:00,0.0,11.0
2006-08-19 04:00:00,0.0,11.0
2006-08-20 04:00:00,0.0,11.0
2006-08-21 04:00:00,0.0,11.0
2006-08-22 04:00:00,0.0,11.0
2006-08-23 04:00:00,0.0,11.0
2006-08-24 04:00:00,0.0,11.0
2006-08-25 04:00:00,0.0,11.0
2006-08-26 04:00:00,0.0,11.0
2006-08-27 04:00:00,0.0,11.0
2006-08-28 04:00:00,0.0,11.0
2006-08-29 04:00:00,0.0,11.0
2006-08-30 04:00:00,0.0,11.0
2006-08-31 04:00:00,0.0,11.0
2006-09-01 04:00:00,0.0,11.0
2006-09-02 04:00:00,0.0,11.0
2006-09-03 04:00:00,0.0,11.0
2006-09-04 04:00:00,0.0,11.0
2006-09-05 04:00:00,0.0,11.0
2006-09-06 04:00:00,0.0,0.0
2006-09-07 04:00:00,0.0,0.0
2006-09-08 04:00:00,0.0,0.0
2006-09-09 04:00:00,0.0,0.0
2006-09-10 04:00:00,0.0,0.0
2006-09-11 04:00:00,0.0,0.0
2006-09-12 04:00:00,0.0,0.0
2006-09-13 04:00:00,0.0,0.0
2006-09-14 04:00:00,0.0,0.0
2006-09-15 04:00:00,0.0,0.0
2006-09-16 04:00:00,0.0,0.0
2006-09-17 04:00:00,0.0,0.0
2006-09-18 04:00:00,0.0,0.0
2006-09-19 04:00:00,15.0,15.0
2006-09-20 04:00:00,0.0,15.0
2006-09-21 04:00:00,0.0,15.0
2006-09-22 04:00:00,0.0,15.0
2006-09-23 04:00:00,0.0,15.0
2006-09-24 04:00:00,0.0,15.0
2006-09-25 04:00:00,0.0,15.0
2006-09-26 04:00:00,0.0,15.0
2006-09-27 04:00:00,0.0,15.0
2006-09-28 04:00:00,0.0,15.0
2006-09-29 04:00:00,0.0,15.0
2006-09-30 04:00:00,0.0,15.0
2006-10-01 04:00:00,0.0,15.0
2006-10-02 04:00:00,0.0,15.0
2006-10-03 04:00:00,0.0,15.0
2006-10-04 04:00:00,0.0,15.0
2006-10-05 04:00:00,0.0,15.0
2006-10-06 04:00:00,0.0,15.0
2006-10-07 04:00:00,0.0,15.0
