Date & Time,Sentences,Over past 30 days
2007-03-04 04:00:00,4.0,4.0
2007-03-05 04:00:00,10.0,14.0
2007-03-06 04:00:00,0.0,14.0
2007-03-07 04:00:00,6.0,20.0
2007-03-08 04:00:00,1.0,21.0
2007-03-09 04:00:00,4.0,25.0
2007-03-10 04:00:00,0.0,25.0
2007-03-11 04:00:00,0.0,25.0
2007-03-12 04:00:00,0.0,25.0
2007-03-13 04:00:00,2.6666666666666665,27.666666666666664
2007-03-14 04:00:00,7.333333333333332,35.0
2007-03-15 04:00:00,6.5,41.5
2007-03-16 04:00:00,3.0,44.5
2007-03-17 04:00:00,4.0,48.5
2007-03-18 04:00:00,0.0,48.5
2007-03-19 04:00:00,0.0,48.5
2007-03-20 04:00:00,7.0,55.5
2007-03-21 04:00:00,12.0,67.5
2007-03-22 04:00:00,0.0,67.5
2007-03-23 04:00:00,6.0,73.5
2007-03-24 04:00:00,0.0,73.5
2007-03-25 04:00:00,3.0,76.5
2007-03-26 04:00:00,3.0,79.5
2007-03-27 04:00:00,0.0,79.5
2007-03-28 04:00:00,5.25,84.75
2007-03-29 04:00:00,2.0,86.75
2007-03-30 04:00:00,5.666666666666668,92.41666666666667
2007-03-31 04:00:00,0.0,92.41666666666667
2007-04-01 04:00:00,4.5,96.91666666666667
2007-04-02 04:00:00,0.0,96.91666666666667
2007-04-03 04:00:00,0.0,96.91666666666667
2007-04-04 04:00:00,0.0,92.91666666666667
2007-04-05 04:00:00,7.0,89.91666666666667
2007-04-06 04:00:00,4.333333333333333,94.25
2007-04-07 04:00:00,0.0,88.25
2007-04-08 04:00:00,0.0,87.25
2007-04-09 04:00:00,0.0,83.25
2007-04-10 04:00:00,0.0,83.25
2007-04-11 04:00:00,0.0,83.25
2007-04-12 04:00:00,0.0,83.25
2007-04-13 04:00:00,0.0,80.58333333333333
2007-04-14 04:00:00,5.0,78.25
2007-04-15 04:00:00,0.0,71.75
2007-04-16 04:00:00,6.0,74.75
2007-04-17 04:00:00,4.0,74.75
2007-04-18 04:00:00,9.0,83.75
2007-04-19 04:00:00,2.0,85.75
2007-04-20 04:00:00,0.0,78.75
2007-04-21 04:00:00,0.0,66.75
2007-04-22 04:00:00,0.0,66.75
2007-04-23 04:00:00,6.0,66.75
2007-04-24 04:00:00,5.0,71.75
2007-04-25 04:00:00,9.0,77.75
2007-04-26 04:00:00,0.0,74.75
2007-04-27 04:00:00,2.0,76.75
2007-04-28 04:00:00,0.0,71.5
2007-04-29 04:00:00,0.0,69.5
2007-04-30 04:00:00,0.0,63.833333333333336
2007-05-01 04:00:00,2.0,61.333333333333336
2007-05-02 04:00:00,13.0,74.33333333333333
2007-05-03 04:00:00,3.5,77.83333333333333
2007-05-04 04:00:00,4.0,81.83333333333333
2007-05-05 04:00:00,5.0,79.83333333333333
2007-05-06 04:00:00,0.0,75.5
2007-05-07 04:00:00,4.0,79.5
2007-05-08 04:00:00,0.0,79.5
2007-05-09 04:00:00,4.0,83.5
2007-05-10 04:00:00,0.0,83.5
2007-05-11 04:00:00,2.0,85.5
2007-05-12 04:00:00,0.0,85.5
2007-05-13 04:00:00,0.0,85.5
2007-05-14 04:00:00,0.0,80.5
2007-05-15 04:00:00,0.0,80.5
2007-05-16 04:00:00,9.0,83.5
2007-05-17 04:00:00,2.0,81.5
2007-05-18 04:00:00,0.0,72.5
2007-05-19 04:00:00,0.0,70.5
2007-05-20 04:00:00,0.0,70.5
2007-05-21 04:00:00,2.0,72.5
2007-05-22 04:00:00,5.0,77.5
2007-05-23 04:00:00,0.0,71.5
2007-05-24 04:00:00,4.5,71.0
2007-05-25 04:00:00,2.333333333333333,64.33333333333333
2007-05-26 04:00:00,0.0,64.33333333333333
2007-05-27 04:00:00,0.0,62.33333333333333
2007-05-28 04:00:00,2.0,64.33333333333333
2007-05-29 04:00:00,4.0,68.33333333333333
2007-05-30 04:00:00,4.0,72.33333333333333
2007-05-31 04:00:00,0.0,72.33333333333333
2007-06-01 04:00:00,4.0,74.33333333333333
2007-06-02 04:00:00,0.0,61.33333333333333
2007-06-03 04:00:00,0.0,57.83333333333333
2007-06-04 04:00:00,5.0,58.83333333333333
2007-06-05 04:00:00,6.0,59.83333333333333
2007-06-06 04:00:00,2.0,61.83333333333333
2007-06-07 04:00:00,0.0,57.83333333333333
2007-06-08 04:00:00,1.0,58.83333333333333
2007-06-09 04:00:00,0.0,54.83333333333333
2007-06-10 04:00:00,2.0,56.83333333333333
2007-06-11 04:00:00,1.0,55.83333333333333
2007-06-12 04:00:00,0.0,55.83333333333333
2007-06-13 04:00:00,2.0,57.83333333333333
2007-06-14 04:00:00,7.0,64.83333333333333
2007-06-15 04:00:00,0.0,64.83333333333333
2007-06-16 04:00:00,0.0,55.83333333333333
2007-06-17 04:00:00,0.0,53.83333333333333
2007-06-18 04:00:00,5.285714285714286,59.11904761904762
2007-06-19 04:00:00,6.4,65.51904761904763
2007-06-20 04:00:00,8.0,73.51904761904763
2007-06-21 04:00:00,6.333333333333332,77.85238095238095
2007-06-22 04:00:00,9.714285714285714,82.56666666666666
2007-06-23 04:00:00,4.0,86.56666666666666
2007-06-24 04:00:00,0.0,82.06666666666666
2007-06-25 04:00:00,18.0,97.73333333333333
2007-06-26 04:00:00,4.0,101.73333333333333
2007-06-27 04:00:00,0.0,101.73333333333333
2007-06-28 04:00:00,8.0,107.73333333333333
2007-06-29 04:00:00,3.0,106.73333333333332
2007-06-30 04:00:00,0.0,102.73333333333332
2007-07-01 04:00:00,0.0,98.73333333333333
2007-07-02 04:00:00,0.0,98.73333333333333
2007-07-03 04:00:00,0.0,98.73333333333332
2007-07-04 04:00:00,0.0,93.73333333333332
2007-07-05 04:00:00,0.0,87.73333333333333
2007-07-06 04:00:00,0.0,85.73333333333333
2007-07-07 04:00:00,0.0,85.73333333333333
2007-07-08 04:00:00,0.0,84.73333333333332
2007-07-09 04:00:00,0.0,84.73333333333332
2007-07-10 04:00:00,0.0,82.73333333333332
2007-07-11 04:00:00,0.0,81.73333333333333
2007-07-12 04:00:00,0.0,81.73333333333333
2007-07-13 04:00:00,0.0,79.73333333333333
2007-07-14 04:00:00,0.0,72.73333333333333
2007-07-15 04:00:00,0.0,72.73333333333335
2007-07-16 04:00:00,0.0,72.73333333333335
2007-07-17 04:00:00,0.0,72.73333333333335
2007-07-18 04:00:00,10.0,77.44761904761906
2007-07-19 04:00:00,0.0,71.04761904761905
2007-07-20 04:00:00,0.0,63.04761904761905
