Date & Time,Sentences,Over past 30 days
2006-08-18 04:00:00,4.0,4.0
2006-08-19 04:00:00,0.0,4.0
2006-08-20 04:00:00,0.0,4.0
2006-08-21 04:00:00,0.0,4.0
2006-08-22 04:00:00,13.0,17.0
2006-08-23 04:00:00,9.0,26.0
2006-08-24 04:00:00,10.0,36.0
2006-08-25 04:00:00,0.0,36.0
2006-08-26 04:00:00,0.0,36.0
2006-08-27 04:00:00,0.0,36.0
2006-08-28 04:00:00,9.0,45.0
2006-08-29 04:00:00,0.0,45.0
2006-08-30 04:00:00,0.0,45.0
2006-08-31 04:00:00,5.5,50.5
2006-09-01 04:00:00,3.0,53.5
2006-09-02 04:00:00,0.0,53.5
2006-09-03 04:00:00,0.0,53.5
2006-09-04 04:00:00,0.0,53.5
2006-09-05 04:00:00,0.0,53.5
2006-09-06 04:00:00,0.0,53.5
2006-09-07 04:00:00,0.0,53.5
2006-09-08 04:00:00,0.0,53.5
2006-09-09 04:00:00,0.0,53.5
2006-09-10 04:00:00,0.0,53.5
2006-09-11 04:00:00,0.0,53.5
2006-09-12 04:00:00,0.0,53.5
2006-09-13 04:00:00,0.0,53.5
2006-09-14 04:00:00,0.0,53.5
2006-09-15 04:00:00,0.0,53.5
2006-09-16 04:00:00,0.0,53.5
2006-09-17 04:00:00,0.0,53.5
2006-09-18 04:00:00,0.0,49.5
2006-09-19 04:00:00,13.0,62.5
2006-09-20 04:00:00,5.0,67.5
2006-09-21 04:00:00,0.0,67.5
2006-09-22 04:00:00,0.0,54.5
2006-09-23 04:00:00,0.0,45.5
2006-09-24 04:00:00,0.0,35.5
2006-09-25 04:00:00,3.0,38.5
2006-09-26 04:00:00,0.0,38.5
2006-09-27 04:00:00,0.0,38.5
2006-09-28 04:00:00,0.0,29.5
2006-09-29 04:00:00,0.0,29.5
2006-09-30 04:00:00,0.0,29.5
2006-10-01 04:00:00,0.0,21.0
2006-10-02 04:00:00,0.0,21.0
2006-10-03 04:00:00,4.0,25.0
2006-10-04 04:00:00,0.0,25.0
2006-10-05 04:00:00,0.0,25.0
2006-10-06 04:00:00,0.0,25.0
2006-10-07 04:00:00,0.0,25.0
2006-10-08 04:00:00,0.0,25.0
2006-10-09 04:00:00,8.0,33.0
2006-10-10 04:00:00,9.0,42.0
2006-10-11 04:00:00,0.0,42.0
2006-10-12 04:00:00,1.6666666666666667,43.666666666666664
2006-10-13 04:00:00,1.0,44.66666666666667
2006-10-14 04:00:00,0.0,44.666666666666664
2006-10-15 04:00:00,0.0,44.66666666666667
2006-10-16 04:00:00,0.0,44.666666666666664
2006-10-17 04:00:00,12.0,56.66666666666667
2006-10-18 04:00:00,0.0,56.666666666666664
2006-10-19 04:00:00,0.0,43.666666666666664
2006-10-20 04:00:00,0.0,38.666666666666664
2006-10-21 04:00:00,0.0,38.66666666666667
2006-10-22 04:00:00,0.0,38.666666666666664
2006-10-23 04:00:00,5.666666666666668,44.333333333333336
2006-10-24 04:00:00,0.0,44.33333333333333
2006-10-25 04:00:00,14.0,55.33333333333334
2006-10-26 04:00:00,0.0,55.333333333333336
2006-10-27 04:00:00,0.0,55.333333333333336
2006-10-28 04:00:00,0.0,55.33333333333333
2006-10-29 04:00:00,0.0,55.33333333333334
2006-10-30 04:00:00,6.0,61.333333333333336
2006-10-31 04:00:00,0.0,61.333333333333336
2006-11-01 04:00:00,0.0,61.33333333333333
2006-11-02 04:00:00,0.0,61.33333333333334
2006-11-03 04:00:00,0.0,57.333333333333336
2006-11-04 04:00:00,0.0,57.333333333333336
2006-11-05 04:00:00,0.0,57.333333333333336
2006-11-06 04:00:00,0.0,57.333333333333336
2006-11-07 04:00:00,1.0,58.333333333333336
2006-11-08 04:00:00,0.0,58.333333333333336
2006-11-09 04:00:00,0.0,50.333333333333336
2006-11-10 04:00:00,0.0,41.333333333333336
2006-11-11 04:00:00,0.0,41.333333333333336
2006-11-12 04:00:00,0.0,39.66666666666667
2006-11-13 04:00:00,0.0,38.66666666666667
2006-11-14 04:00:00,0.0,38.66666666666667
2006-11-15 04:00:00,0.0,38.66666666666667
2006-11-16 04:00:00,0.0,38.66666666666667
2006-11-17 04:00:00,0.0,26.666666666666668
2006-11-18 04:00:00,0.0,26.666666666666668
2006-11-19 04:00:00,0.0,26.666666666666668
2006-11-20 04:00:00,0.0,26.666666666666668
2006-11-21 04:00:00,0.0,26.666666666666668
2006-11-22 04:00:00,0.0,26.666666666666668
2006-11-23 04:00:00,0.0,21.0
2006-11-24 04:00:00,0.0,21.0
2006-11-25 04:00:00,0.0,7.0
2006-11-26 04:00:00,0.0,7.0
2006-11-27 04:00:00,0.0,7.0
2006-11-28 04:00:00,0.0,7.0
2006-11-29 04:00:00,0.0,7.0
2006-11-30 04:00:00,0.0,1.0
2006-12-01 04:00:00,0.0,1.0
2006-12-02 04:00:00,0.0,1.0
2006-12-03 04:00:00,6.0,7.0
2006-12-04 04:00:00,5.0,12.0
2006-12-05 04:00:00,0.0,12.0
2006-12-06 04:00:00,16.5,28.5
2006-12-07 04:00:00,6.0,33.5
2006-12-08 04:00:00,0.0,33.5
2006-12-09 04:00:00,0.0,33.5
2006-12-10 04:00:00,0.0,33.5
2006-12-11 04:00:00,7.0,40.5
2006-12-12 04:00:00,0.0,40.5
2006-12-13 04:00:00,11.0,51.5
2006-12-14 04:00:00,5.0,56.5
2006-12-15 04:00:00,0.0,56.5
2006-12-16 04:00:00,3.6666666666666665,60.166666666666664
2006-12-17 04:00:00,0.0,60.16666666666667
2006-12-18 04:00:00,0.0,60.166666666666664
2006-12-19 04:00:00,0.0,60.16666666666667
2006-12-20 04:00:00,0.0,60.166666666666664
2006-12-21 04:00:00,10.0,70.16666666666667
2006-12-22 04:00:00,0.0,70.16666666666667
2006-12-23 04:00:00,0.0,70.16666666666667
2006-12-24 04:00:00,0.0,70.16666666666666
2006-12-25 04:00:00,0.0,70.16666666666667
2006-12-26 04:00:00,2.0,72.16666666666667
2006-12-27 04:00:00,0.0,72.16666666666667
2006-12-28 04:00:00,0.0,72.16666666666666
2006-12-29 04:00:00,0.0,72.16666666666667
2006-12-30 04:00:00,0.0,72.16666666666666
2006-12-31 04:00:00,0.0,72.16666666666666
2007-01-01 04:00:00,0.0,72.16666666666667
2007-01-02 04:00:00,0.0,72.16666666666666
2007-01-03 04:00:00,0.0,66.16666666666666
2007-01-04 04:00:00,0.0,61.166666666666664
2007-01-05 04:00:00,0.0,61.16666666666667
2007-01-06 04:00:00,0.0,44.666666666666664
2007-01-07 04:00:00,0.0,38.666666666666664
2007-01-08 04:00:00,0.0,38.666666666666664
2007-01-09 04:00:00,0.0,38.666666666666664
2007-01-10 04:00:00,0.0,38.666666666666664
2007-01-11 04:00:00,9.0,40.66666666666667
2007-01-12 04:00:00,0.0,40.66666666666667
2007-01-13 04:00:00,0.0,29.666666666666668
2007-01-14 04:00:00,0.0,24.666666666666668
2007-01-15 04:00:00,0.0,24.666666666666668
2007-01-16 04:00:00,0.0,21.0
2007-01-17 04:00:00,0.0,21.0
2007-01-18 04:00:00,0.0,21.0
2007-01-19 04:00:00,0.0,21.0
2007-01-20 04:00:00,0.0,21.0
2007-01-21 04:00:00,0.0,11.0
2007-01-22 04:00:00,0.0,11.0
2007-01-23 04:00:00,0.0,11.0
2007-01-24 04:00:00,0.0,11.0
2007-01-25 04:00:00,0.0,11.0
2007-01-26 04:00:00,0.0,9.0
2007-01-27 04:00:00,0.0,9.0
2007-01-28 04:00:00,0.0,9.0
2007-01-29 04:00:00,6.0,15.0
2007-01-30 04:00:00,0.0,15.0
2007-01-31 04:00:00,0.0,15.0
2007-02-01 04:00:00,0.0,15.0
2007-02-02 04:00:00,13.0,28.0
