Date & Time,Sentences,Over past 30 days
2006-05-27 04:00:00,4.0,4.0
2006-05-28 04:00:00,6.6,10.6
2006-05-29 04:00:00,0.0,10.6
2006-05-30 04:00:00,0.0,10.6
2006-05-31 04:00:00,0.0,10.6
2006-06-01 04:00:00,7.0,17.6
2006-06-02 04:00:00,5.0,22.6
2006-06-03 04:00:00,0.0,22.6
2006-06-04 04:00:00,0.0,22.6
2006-06-05 04:00:00,0.0,22.6
2006-06-06 04:00:00,0.0,22.6
2006-06-07 04:00:00,0.0,22.6
2006-06-08 04:00:00,0.0,22.6
2006-06-09 04:00:00,0.0,22.6
2006-06-10 04:00:00,0.0,22.6
2006-06-11 04:00:00,0.0,22.6
2006-06-12 04:00:00,0.0,22.6
2006-06-13 04:00:00,0.0,22.6
2006-06-14 04:00:00,0.0,22.6
2006-06-15 04:00:00,0.0,22.6
2006-06-16 04:00:00,0.0,22.6
2006-06-17 04:00:00,0.0,22.6
2006-06-18 04:00:00,0.0,22.6
2006-06-19 04:00:00,3.0,25.6
2006-06-20 04:00:00,0.0,25.6
2006-06-21 04:00:00,0.0,25.6
2006-06-22 04:00:00,0.0,25.6
2006-06-23 04:00:00,0.0,25.6
2006-06-24 04:00:00,0.0,25.6
2006-06-25 04:00:00,0.0,25.6
2006-06-26 04:00:00,0.0,25.6
2006-06-27 04:00:00,0.0,21.6
2006-06-28 04:00:00,0.0,15.0
2006-06-29 04:00:00,0.0,15.0
2006-06-30 04:00:00,0.0,15.0
2006-07-01 04:00:00,0.0,8.0
2006-07-02 04:00:00,0.0,3.0
2006-07-03 04:00:00,3.0,6.0
2006-07-04 04:00:00,0.0,6.0
2006-07-05 04:00:00,0.0,6.0
2006-07-06 04:00:00,0.0,6.0
2006-07-07 04:00:00,3.0,9.0
2006-07-08 04:00:00,0.0,9.0
2006-07-09 04:00:00,4.0,13.0
2006-07-10 04:00:00,0.0,13.0
2006-07-11 04:00:00,0.0,13.0
2006-07-12 04:00:00,0.0,13.0
2006-07-13 04:00:00,0.0,13.0
2006-07-14 04:00:00,0.0,13.0
2006-07-15 04:00:00,0.0,13.0
2006-07-16 04:00:00,0.0,13.0
2006-07-17 04:00:00,0.0,13.0
2006-07-18 04:00:00,0.0,13.0
2006-07-19 04:00:00,0.0,10.0
2006-07-20 04:00:00,0.0,10.0
2006-07-21 04:00:00,0.0,10.0
2006-07-22 04:00:00,1.0,11.0
2006-07-23 04:00:00,3.333333333333333,14.333333333333332
2006-07-24 04:00:00,0.0,14.333333333333332
2006-07-25 04:00:00,8.0,22.333333333333332
2006-07-26 04:00:00,0.0,22.333333333333332
2006-07-27 04:00:00,0.0,22.333333333333332
2006-07-28 04:00:00,0.0,22.333333333333332
2006-07-29 04:00:00,0.0,22.333333333333332
2006-07-30 04:00:00,0.0,22.333333333333332
2006-07-31 04:00:00,0.0,22.333333333333332
2006-08-01 04:00:00,0.0,22.333333333333332
2006-08-02 04:00:00,0.0,22.333333333333332
2006-08-03 04:00:00,0.0,19.333333333333332
2006-08-04 04:00:00,0.0,19.333333333333332
2006-08-05 04:00:00,0.0,19.333333333333332
2006-08-06 04:00:00,5.0,24.333333333333332
2006-08-07 04:00:00,0.0,21.333333333333332
2006-08-08 04:00:00,0.0,21.333333333333332
2006-08-09 04:00:00,0.0,17.333333333333332
2006-08-10 04:00:00,0.0,17.333333333333332
2006-08-11 04:00:00,0.0,17.333333333333332
2006-08-12 04:00:00,0.0,17.333333333333332
2006-08-13 04:00:00,0.0,17.333333333333332
2006-08-14 04:00:00,0.0,17.333333333333332
2006-08-15 04:00:00,0.0,17.333333333333332
2006-08-16 04:00:00,0.0,17.333333333333332
2006-08-17 04:00:00,0.0,17.333333333333332
2006-08-18 04:00:00,0.0,17.333333333333332
2006-08-19 04:00:00,0.0,17.333333333333332
2006-08-20 04:00:00,0.0,17.333333333333332
2006-08-21 04:00:00,0.0,17.333333333333332
2006-08-22 04:00:00,0.0,16.333333333333332
2006-08-23 04:00:00,0.0,13.0
2006-08-24 04:00:00,0.0,13.0
2006-08-25 04:00:00,0.0,5.0
2006-08-26 04:00:00,0.0,5.0
2006-08-27 04:00:00,0.0,5.0
2006-08-28 04:00:00,0.0,5.0
2006-08-29 04:00:00,0.0,5.0
2006-08-30 04:00:00,0.0,5.0
2006-08-31 04:00:00,0.0,5.0
2006-09-01 04:00:00,0.0,5.0
2006-09-02 04:00:00,0.0,5.0
2006-09-03 04:00:00,0.0,5.0
2006-09-04 04:00:00,0.0,5.0
2006-09-05 04:00:00,0.0,5.0
2006-09-06 04:00:00,0.0,0.0
2006-09-07 04:00:00,0.0,0.0
2006-09-08 04:00:00,0.0,0.0
2006-09-09 04:00:00,0.0,0.0
2006-09-10 04:00:00,0.0,0.0
2006-09-11 04:00:00,0.0,0.0
2006-09-12 04:00:00,0.0,0.0
2006-09-13 04:00:00,0.0,0.0
2006-09-14 04:00:00,10.0,10.0
2006-09-15 04:00:00,0.0,10.0
2006-09-16 04:00:00,0.0,10.0
2006-09-17 04:00:00,0.0,10.0
2006-09-18 04:00:00,3.0,13.0
2006-09-19 04:00:00,0.0,13.0
2006-09-20 04:00:00,0.0,13.0
2006-09-21 04:00:00,0.0,13.0
2006-09-22 04:00:00,0.0,13.0
2006-09-23 04:00:00,0.0,13.0
2006-09-24 04:00:00,0.0,13.0
2006-09-25 04:00:00,3.0,16.0
2006-09-26 04:00:00,0.0,16.0
2006-09-27 04:00:00,0.0,16.0
2006-09-28 04:00:00,0.0,16.0
2006-09-29 04:00:00,0.0,16.0
2006-09-30 04:00:00,0.0,16.0
2006-10-01 04:00:00,0.0,16.0
2006-10-02 04:00:00,2.0,18.0
2006-10-03 04:00:00,0.0,18.0
2006-10-04 04:00:00,0.0,18.0
2006-10-05 04:00:00,4.0,22.0
2006-10-06 04:00:00,0.0,22.0
2006-10-07 04:00:00,4.25,26.25
2006-10-08 04:00:00,0.0,26.25
2006-10-09 04:00:00,0.0,26.25
2006-10-10 04:00:00,0.0,26.25
2006-10-11 04:00:00,0.0,26.25
2006-10-12 04:00:00,0.0,26.25
2006-10-13 04:00:00,0.0,26.25
2006-10-14 04:00:00,8.0,24.25
2006-10-15 04:00:00,0.0,24.25
2006-10-16 04:00:00,0.0,24.25
2006-10-17 04:00:00,0.0,24.25
2006-10-18 04:00:00,0.0,21.25
2006-10-19 04:00:00,0.0,21.25
2006-10-20 04:00:00,0.0,21.25
2006-10-21 04:00:00,0.0,21.25
2006-10-22 04:00:00,0.0,21.25
2006-10-23 04:00:00,0.0,21.25
2006-10-24 04:00:00,0.0,21.25
2006-10-25 04:00:00,0.0,18.25
2006-10-26 04:00:00,0.0,18.25
2006-10-27 04:00:00,0.0,18.25
2006-10-28 04:00:00,0.0,18.25
2006-10-29 04:00:00,0.0,18.25
2006-10-30 04:00:00,0.0,18.25
2006-10-31 04:00:00,0.0,18.25
2006-11-01 04:00:00,0.0,18.25
2006-11-02 04:00:00,0.0,16.25
2006-11-03 04:00:00,0.0,16.25
2006-11-04 04:00:00,0.0,16.25
2006-11-05 04:00:00,0.0,12.25
2006-11-06 04:00:00,0.0,12.25
2006-11-07 04:00:00,0.0,8.0
2006-11-08 04:00:00,0.0,8.0
