Date & Time,Sentences,Over past 30 days
2004-12-17 04:00:00,2.5,2.5
2004-12-18 04:00:00,11.5,14.0
2004-12-19 04:00:00,0.0,14.0
2004-12-20 04:00:00,0.0,14.0
2004-12-21 04:00:00,0.0,14.0
2004-12-22 04:00:00,0.0,14.0
2004-12-23 04:00:00,0.0,14.0
2004-12-24 04:00:00,0.0,14.0
2004-12-25 04:00:00,0.0,14.0
2004-12-26 04:00:00,0.0,14.0
2004-12-27 04:00:00,0.0,14.0
2004-12-28 04:00:00,0.0,14.0
2004-12-29 04:00:00,0.0,14.0
2004-12-30 04:00:00,0.0,14.0
2004-12-31 04:00:00,0.0,14.0
2005-01-01 04:00:00,0.0,14.0
2005-01-02 04:00:00,0.0,14.0
2005-01-03 04:00:00,0.0,14.0
2005-01-04 04:00:00,0.0,14.0
2005-01-05 04:00:00,0.0,14.0
2005-01-06 04:00:00,0.0,14.0
2005-01-07 04:00:00,0.0,14.0
2005-01-08 04:00:00,0.0,14.0
2005-01-09 04:00:00,2.5,16.5
2005-01-10 04:00:00,0.0,16.5
2005-01-11 04:00:00,0.0,16.5
2005-01-12 04:00:00,0.0,16.5
2005-01-13 04:00:00,0.0,16.5
2005-01-14 04:00:00,0.0,16.5
2005-01-15 04:00:00,11.0,27.5
2005-01-16 04:00:00,7.0,34.5
2005-01-17 04:00:00,5.0,37.0
2005-01-18 04:00:00,8.333333333333334,33.833333333333336
2005-01-19 04:00:00,1.0,34.833333333333336
2005-01-20 04:00:00,2.0,36.833333333333336
2005-01-21 04:00:00,0.0,36.833333333333336
2005-01-22 04:00:00,0.0,36.833333333333336
2005-01-23 04:00:00,0.0,36.833333333333336
2005-01-24 04:00:00,0.0,36.833333333333336
2005-01-25 04:00:00,0.0,36.833333333333336
2005-01-26 04:00:00,3.0,39.833333333333336
2005-01-27 04:00:00,3.0,42.833333333333336
2005-01-28 04:00:00,0.0,42.833333333333336
2005-01-29 04:00:00,0.0,42.833333333333336
2005-01-30 04:00:00,0.0,42.833333333333336
2005-01-31 04:00:00,6.0,48.833333333333336
2005-02-01 04:00:00,0.0,48.833333333333336
2005-02-02 04:00:00,3.0,51.833333333333336
2005-02-03 04:00:00,0.0,51.833333333333336
2005-02-04 04:00:00,1.0,52.833333333333336
2005-02-05 04:00:00,0.0,52.833333333333336
2005-02-06 04:00:00,0.0,52.833333333333336
2005-02-07 04:00:00,0.0,52.833333333333336
2005-02-08 04:00:00,0.0,52.833333333333336
2005-02-09 04:00:00,3.0,53.333333333333336
2005-02-10 04:00:00,0.0,53.333333333333336
2005-02-11 04:00:00,0.0,53.333333333333336
2005-02-12 04:00:00,0.0,53.333333333333336
2005-02-13 04:00:00,0.0,53.333333333333336
2005-02-14 04:00:00,0.0,53.333333333333336
2005-02-15 04:00:00,0.0,42.333333333333336
2005-02-16 04:00:00,0.0,35.333333333333336
2005-02-17 04:00:00,0.0,30.333333333333336
2005-02-18 04:00:00,3.0,25.0
2005-02-19 04:00:00,6.0,30.0
2005-02-20 04:00:00,0.0,28.0
2005-02-21 04:00:00,2.0,30.0
2005-02-22 04:00:00,1.0,31.0
2005-02-23 04:00:00,0.0,31.0
2005-02-24 04:00:00,0.0,31.0
2005-02-25 04:00:00,0.0,31.0
2005-02-26 04:00:00,0.0,28.0
2005-02-27 04:00:00,6.5,31.5
2005-02-28 04:00:00,2.5,34.0
2005-03-01 04:00:00,1.0,29.0
2005-03-02 04:00:00,4.0,30.0
2005-03-03 04:00:00,0.0,30.0
2005-03-04 04:00:00,0.0,29.0
2005-03-05 04:00:00,0.0,29.0
2005-03-06 04:00:00,2.0,31.0
2005-03-07 04:00:00,1.0,32.0
2005-03-08 04:00:00,0.0,32.0
2005-03-09 04:00:00,0.0,29.0
2005-03-10 04:00:00,0.0,29.0
2005-03-11 04:00:00,0.0,29.0
2005-03-12 04:00:00,2.0,31.0
2005-03-13 04:00:00,0.0,31.0
2005-03-14 04:00:00,0.0,31.0
2005-03-15 04:00:00,0.0,31.0
2005-03-16 04:00:00,0.0,31.0
2005-03-17 04:00:00,2.0,33.0
2005-03-18 04:00:00,0.0,30.0
2005-03-19 04:00:00,0.0,24.0
2005-03-20 04:00:00,0.0,24.0
2005-03-21 04:00:00,0.0,22.0
2005-03-22 04:00:00,0.0,21.0
2005-03-23 04:00:00,0.0,21.0
2005-03-24 04:00:00,0.0,21.0
2005-03-25 04:00:00,0.0,21.0
2005-03-26 04:00:00,0.0,21.0
2005-03-27 04:00:00,1.0,15.5
2005-03-28 04:00:00,0.0,13.0
2005-03-29 04:00:00,2.75,15.75
2005-03-30 04:00:00,0.0,15.75
2005-03-31 04:00:00,0.0,15.75
2005-04-01 04:00:00,3.0,17.75
2005-04-02 04:00:00,0.0,13.75
2005-04-03 04:00:00,0.0,13.75
2005-04-04 04:00:00,0.0,13.75
2005-04-05 04:00:00,0.0,13.75
2005-04-06 04:00:00,2.6,14.35
2005-04-07 04:00:00,0.0,13.35
2005-04-08 04:00:00,1.0,14.35
2005-04-09 04:00:00,0.0,14.35
2005-04-10 04:00:00,1.0,15.35
2005-04-11 04:00:00,0.0,15.35
2005-04-12 04:00:00,5.0,18.35
2005-04-13 04:00:00,12.5,30.85
2005-04-14 04:00:00,0.0,30.85
2005-04-15 04:00:00,0.0,30.85
2005-04-16 04:00:00,0.0,30.85
2005-04-17 04:00:00,0.0,28.85
2005-04-18 04:00:00,3.75,32.6
2005-04-19 04:00:00,17.0,49.6
2005-04-20 04:00:00,1.3333333333333333,50.93333333333334
2005-04-21 04:00:00,4.0,54.93333333333333
2005-04-22 04:00:00,0.0,54.93333333333334
2005-04-23 04:00:00,0.0,54.93333333333334
2005-04-24 04:00:00,16.0,70.93333333333334
2005-04-25 04:00:00,0.0,70.93333333333334
2005-04-26 04:00:00,1.0,71.93333333333334
2005-04-27 04:00:00,0.0,70.93333333333334
2005-04-28 04:00:00,1.0,71.93333333333334
2005-04-29 04:00:00,1.0,70.18333333333334
2005-04-30 04:00:00,0.0,70.18333333333332
2005-05-01 04:00:00,0.0,67.18333333333332
2005-05-02 04:00:00,0.0,67.18333333333332
2005-05-03 04:00:00,0.0,67.18333333333332
2005-05-04 04:00:00,5.5,72.68333333333332
2005-05-05 04:00:00,0.0,72.68333333333332
2005-05-06 04:00:00,5.5,75.58333333333333
2005-05-07 04:00:00,3.5,79.08333333333333
2005-05-08 04:00:00,0.0,78.08333333333333
2005-05-09 04:00:00,6.0,84.08333333333333
2005-05-10 04:00:00,0.0,83.08333333333333
2005-05-11 04:00:00,8.0,91.08333333333333
2005-05-12 04:00:00,14.0,100.08333333333333
2005-05-13 04:00:00,0.0,87.58333333333333
2005-05-14 04:00:00,0.0,87.58333333333333
