Date & Time,Sentences,Over past 30 days
2010-10-15 04:00:00,7.0,7.0
2010-10-16 04:00:00,9.0,16.0
2010-10-17 04:00:00,8.0,24.0
2010-10-18 04:00:00,10.5,34.5
2010-10-19 04:00:00,0.0,34.5
2010-10-20 04:00:00,0.0,34.5
2010-10-21 04:00:00,0.0,34.5
2010-10-22 04:00:00,0.0,34.5
2010-10-23 04:00:00,0.0,34.5
2010-10-24 04:00:00,0.0,34.5
2010-10-25 04:00:00,5.0,39.5
2010-10-26 04:00:00,6.0,45.5
2010-10-27 04:00:00,0.0,45.5
2010-10-28 04:00:00,0.0,45.5
2010-10-29 04:00:00,0.0,45.5
2010-10-30 04:00:00,0.0,45.5
2010-10-31 04:00:00,0.0,45.5
2010-11-01 04:00:00,13.0,58.5
2010-11-02 04:00:00,0.0,58.5
2010-11-03 04:00:00,12.0,70.5
2010-11-04 04:00:00,0.0,70.5
2010-11-05 04:00:00,0.0,70.5
2010-11-06 04:00:00,0.0,70.5
2010-11-07 04:00:00,0.0,70.5
2010-11-08 04:00:00,0.0,70.5
2010-11-09 04:00:00,0.0,70.5
2010-11-10 04:00:00,3.0,73.5
2010-11-11 04:00:00,4.666666666666667,78.16666666666667
2010-11-12 04:00:00,0.0,78.16666666666667
2010-11-13 04:00:00,0.0,78.16666666666667
2010-11-14 04:00:00,0.0,78.16666666666667
2010-11-15 04:00:00,3.5,74.66666666666667
2010-11-16 04:00:00,0.0,65.66666666666667
2010-11-17 04:00:00,0.0,57.66666666666667
2010-11-18 04:00:00,0.0,47.16666666666667
2010-11-19 04:00:00,0.0,47.16666666666667
2010-11-20 04:00:00,0.0,47.16666666666667
2010-11-21 04:00:00,4.0,51.16666666666667
2010-11-22 04:00:00,0.0,51.16666666666667
2010-11-23 04:00:00,0.0,51.16666666666667
2010-11-24 04:00:00,0.0,51.16666666666667
2010-11-25 04:00:00,0.0,46.16666666666667
2010-11-26 04:00:00,0.0,40.16666666666667
2010-11-27 04:00:00,0.0,40.16666666666667
2010-11-28 04:00:00,0.0,40.16666666666667
2010-11-29 04:00:00,0.0,40.16666666666667
2010-11-30 04:00:00,0.0,40.16666666666667
2010-12-01 04:00:00,0.0,27.166666666666668
2010-12-02 04:00:00,12.0,39.16666666666667
2010-12-03 04:00:00,0.0,27.166666666666668
2010-12-04 04:00:00,0.0,27.166666666666668
2010-12-05 04:00:00,0.0,27.166666666666668
2010-12-06 04:00:00,0.0,27.166666666666668
2010-12-07 04:00:00,0.0,27.166666666666668
2010-12-08 04:00:00,0.0,27.166666666666668
2010-12-09 04:00:00,0.0,27.166666666666668
2010-12-10 04:00:00,0.0,24.166666666666668
2010-12-11 04:00:00,0.0,19.5
2010-12-12 04:00:00,0.0,19.5
2010-12-13 04:00:00,0.0,19.5
2010-12-14 04:00:00,0.0,19.5
2010-12-15 04:00:00,0.0,16.0
2010-12-16 04:00:00,0.0,16.0
2010-12-17 04:00:00,0.0,16.0
2010-12-18 04:00:00,0.0,16.0
2010-12-19 04:00:00,0.0,16.0
2010-12-20 04:00:00,0.0,16.0
2010-12-21 04:00:00,0.0,12.0
2010-12-22 04:00:00,0.0,12.0
2010-12-23 04:00:00,3.0,15.0
2010-12-24 04:00:00,9.0,24.0
2010-12-25 04:00:00,0.0,24.0
2010-12-26 04:00:00,15.0,39.0
2010-12-27 04:00:00,5.0,44.0
2010-12-28 04:00:00,0.0,44.0
2010-12-29 04:00:00,10.5,54.5
2010-12-30 04:00:00,4.0,58.5
2010-12-31 04:00:00,0.0,58.5
2011-01-01 04:00:00,0.0,58.5
2011-01-02 04:00:00,6.75,53.25
2011-01-03 04:00:00,0.0,53.25
2011-01-04 04:00:00,0.0,53.25
2011-01-05 04:00:00,0.0,53.25
2011-01-06 04:00:00,10.0,63.25
2011-01-07 04:00:00,0.0,63.25
2011-01-08 04:00:00,0.0,63.25
2011-01-09 04:00:00,0.0,63.25
2011-01-10 04:00:00,0.0,63.25
2011-01-11 04:00:00,0.0,63.25
2011-01-12 04:00:00,0.0,63.25
2011-01-13 04:00:00,0.0,63.25
2011-01-14 04:00:00,4.0,67.25
2011-01-15 04:00:00,2.0,69.25
2011-01-16 04:00:00,7.0,76.25
2011-01-17 04:00:00,0.0,76.25
2011-01-18 04:00:00,0.0,76.25
2011-01-19 04:00:00,8.0,84.25
2011-01-20 04:00:00,4.0,88.25
2011-01-21 04:00:00,0.0,88.25
2011-01-22 04:00:00,4.0,92.25
2011-01-23 04:00:00,0.0,89.25
2011-01-24 04:00:00,0.0,80.25
2011-01-25 04:00:00,0.0,80.25
2011-01-26 04:00:00,0.0,65.25
2011-01-27 04:00:00,15.0,75.25
2011-01-28 04:00:00,7.0,82.25
2011-01-29 04:00:00,5.0,76.75
2011-01-30 04:00:00,8.0,80.75
2011-01-31 04:00:00,0.0,80.75
2011-02-01 04:00:00,0.0,80.75
2011-02-02 04:00:00,7.0,81.0
2011-02-03 04:00:00,9.25,90.25
2011-02-04 04:00:00,18.0,108.25
2011-02-05 04:00:00,16.5,124.75
2011-02-06 04:00:00,0.0,114.75
2011-02-07 04:00:00,0.0,114.75
2011-02-08 04:00:00,0.0,114.75
