Date & Time,Sentences,Over past 30 days
2013-05-01 04:00:00,6.0,6.0
2013-05-02 04:00:00,0.0,6.0
2013-05-03 04:00:00,0.0,6.0
2013-05-04 04:00:00,10.0,16.0
2013-05-05 04:00:00,0.0,16.0
2013-05-06 04:00:00,0.0,16.0
2013-05-07 04:00:00,0.0,16.0
2013-05-08 04:00:00,6.0,22.0
2013-05-09 04:00:00,3.0,25.0
2013-05-10 04:00:00,0.0,25.0
2013-05-11 04:00:00,0.0,25.0
2013-05-12 04:00:00,0.0,25.0
2013-05-13 04:00:00,0.0,25.0
2013-05-14 04:00:00,0.0,25.0
2013-05-15 04:00:00,0.0,25.0
2013-05-16 04:00:00,0.0,25.0
2013-05-17 04:00:00,0.0,25.0
2013-05-18 04:00:00,0.0,25.0
2013-05-19 04:00:00,1.0,26.0
2013-05-20 04:00:00,1.5,27.5
2013-05-21 04:00:00,3.0,30.5
2013-05-22 04:00:00,0.0,30.5
2013-05-23 04:00:00,0.0,30.5
2013-05-24 04:00:00,0.0,30.5
2013-05-25 04:00:00,0.0,30.5
2013-05-26 04:00:00,0.0,30.5
2013-05-27 04:00:00,0.0,30.5
2013-05-28 04:00:00,2.0,32.5
2013-05-29 04:00:00,0.0,32.5
2013-05-30 04:00:00,0.0,32.5
2013-05-31 04:00:00,0.0,32.5
2013-06-01 04:00:00,0.0,26.5
2013-06-02 04:00:00,0.0,26.5
2013-06-03 04:00:00,0.0,26.5
2013-06-04 04:00:00,0.0,16.5
2013-06-05 04:00:00,0.0,16.5
2013-06-06 04:00:00,0.0,16.5
2013-06-07 04:00:00,9.0,25.5
2013-06-08 04:00:00,0.0,19.5
2013-06-09 04:00:00,0.0,16.5
2013-06-10 04:00:00,0.0,16.5
2013-06-11 04:00:00,5.0,21.5
2013-06-12 04:00:00,0.0,21.5
2013-06-13 04:00:00,0.0,21.5
2013-06-14 04:00:00,0.0,21.5
2013-06-15 04:00:00,0.0,21.5
2013-06-16 04:00:00,0.0,21.5
2013-06-17 04:00:00,8.25,29.75
2013-06-18 04:00:00,7.0,36.75
2013-06-19 04:00:00,0.0,35.75
2013-06-20 04:00:00,0.0,34.25
2013-06-21 04:00:00,4.0,35.25
2013-06-22 04:00:00,7.0,42.25
2013-06-23 04:00:00,2.5,44.75
2013-06-24 04:00:00,1.0,45.75
2013-06-25 04:00:00,4.0,49.75
2013-06-26 04:00:00,4.0,53.75
2013-06-27 04:00:00,8.333333333333334,62.083333333333336
2013-06-28 04:00:00,2.0,62.083333333333336
2013-06-29 04:00:00,0.0,62.083333333333336
2013-06-30 04:00:00,3.0,65.08333333333334
2013-07-01 04:00:00,0.0,65.08333333333334
2013-07-02 04:00:00,0.0,65.08333333333334
2013-07-03 04:00:00,0.0,65.08333333333334
2013-07-04 04:00:00,0.0,65.08333333333334
2013-07-05 04:00:00,0.0,65.08333333333334
2013-07-06 04:00:00,0.0,65.08333333333334
2013-07-07 04:00:00,0.0,56.083333333333336
2013-07-08 04:00:00,0.0,56.083333333333336
2013-07-09 04:00:00,0.0,56.083333333333336
2013-07-10 04:00:00,0.0,56.083333333333336
2013-07-11 04:00:00,0.0,51.083333333333336
2013-07-12 04:00:00,0.0,51.083333333333336
2013-07-13 04:00:00,0.0,51.083333333333336
2013-07-14 04:00:00,0.0,51.083333333333336
2013-07-15 04:00:00,0.0,51.083333333333336
2013-07-16 04:00:00,0.0,51.083333333333336
2013-07-17 04:00:00,0.0,42.833333333333336
2013-07-18 04:00:00,0.0,35.833333333333336
2013-07-19 04:00:00,0.0,35.833333333333336
2013-07-20 04:00:00,0.0,35.833333333333336
2013-07-21 04:00:00,0.0,31.833333333333336
2013-07-22 04:00:00,0.0,24.833333333333336
2013-07-23 04:00:00,0.0,22.333333333333336
