Date & Time,Sentences,Over past 30 days
2011-09-17 04:00:00,9.666666666666666,9.666666666666666
2011-09-18 04:00:00,12.0,21.666666666666664
2011-09-19 04:00:00,0.0,21.666666666666664
2011-09-20 04:00:00,0.0,21.666666666666664
2011-09-21 04:00:00,0.0,21.666666666666664
2011-09-22 04:00:00,0.0,21.666666666666664
2011-09-23 04:00:00,0.0,21.666666666666664
2011-09-24 04:00:00,0.0,21.666666666666664
2011-09-25 04:00:00,0.0,21.666666666666664
2011-09-26 04:00:00,4.0,25.666666666666664
2011-09-27 04:00:00,0.0,25.666666666666664
2011-09-28 04:00:00,0.0,25.666666666666664
2011-09-29 04:00:00,0.0,25.666666666666664
2011-09-30 04:00:00,0.0,25.666666666666664
2011-10-01 04:00:00,4.0,29.666666666666664
2011-10-02 04:00:00,0.0,29.666666666666664
2011-10-03 04:00:00,0.0,29.666666666666664
2011-10-04 04:00:00,0.0,29.666666666666664
2011-10-05 04:00:00,0.0,29.666666666666664
2011-10-06 04:00:00,0.0,29.666666666666664
2011-10-07 04:00:00,5.5,35.166666666666664
2011-10-08 04:00:00,0.0,35.166666666666664
2011-10-09 04:00:00,8.0,43.166666666666664
2011-10-10 04:00:00,4.0,47.166666666666664
2011-10-11 04:00:00,0.0,47.166666666666664
2011-10-12 04:00:00,13.0,60.166666666666664
2011-10-13 04:00:00,8.0,68.16666666666667
2011-10-14 04:00:00,6.0,74.16666666666667
2011-10-15 04:00:00,0.0,74.16666666666667
2011-10-16 04:00:00,0.0,74.16666666666667
2011-10-17 04:00:00,1.0,65.5
2011-10-18 04:00:00,0.0,53.5
2011-10-19 04:00:00,0.0,53.5
2011-10-20 04:00:00,0.0,53.5
2011-10-21 04:00:00,0.0,53.5
2011-10-22 04:00:00,0.0,53.5
2011-10-23 04:00:00,5.5,59.0
2011-10-24 04:00:00,0.0,59.0
2011-10-25 04:00:00,0.0,59.0
2011-10-26 04:00:00,0.0,55.0
2011-10-27 04:00:00,0.0,55.0
2011-10-28 04:00:00,0.0,55.0
2011-10-29 04:00:00,4.0,59.0
2011-10-30 04:00:00,4.833333333333333,63.83333333333333
