Date & Time,Sentences,Over past 30 days
2011-09-22 04:00:00,6.0,6.0
2011-09-23 04:00:00,0.0,6.0
2011-09-24 04:00:00,0.0,6.0
2011-09-25 04:00:00,0.0,6.0
2011-09-26 04:00:00,0.0,6.0
2011-09-27 04:00:00,0.0,6.0
2011-09-28 04:00:00,5.5,11.5
2011-09-29 04:00:00,0.0,11.5
2011-09-30 04:00:00,4.666666666666667,16.166666666666668
2011-10-01 04:00:00,5.0,21.166666666666668
2011-10-02 04:00:00,0.0,21.166666666666668
2011-10-03 04:00:00,0.0,21.166666666666668
2011-10-04 04:00:00,2.0,23.166666666666668
2011-10-05 04:00:00,0.0,23.166666666666668
2011-10-06 04:00:00,0.0,23.166666666666668
2011-10-07 04:00:00,0.0,23.166666666666668
2011-10-08 04:00:00,0.0,23.166666666666668
2011-10-09 04:00:00,0.0,23.166666666666668
2011-10-10 04:00:00,0.0,23.166666666666668
2011-10-11 04:00:00,4.333333333333333,27.5
2011-10-12 04:00:00,0.0,27.5
2011-10-13 04:00:00,0.0,27.5
2011-10-14 04:00:00,4.0,31.5
2011-10-15 04:00:00,0.0,31.5
2011-10-16 04:00:00,0.0,31.5
2011-10-17 04:00:00,2.0,33.5
2011-10-18 04:00:00,0.0,33.5
2011-10-19 04:00:00,0.0,33.5
2011-10-20 04:00:00,0.0,33.5
2011-10-21 04:00:00,0.0,33.5
2011-10-22 04:00:00,0.0,27.5
2011-10-23 04:00:00,0.0,27.5
2011-10-24 04:00:00,0.0,27.5
2011-10-25 04:00:00,0.0,27.5
2011-10-26 04:00:00,0.0,27.5
2011-10-27 04:00:00,0.0,27.5
2011-10-28 04:00:00,0.0,22.0
2011-10-29 04:00:00,0.0,22.0
2011-10-30 04:00:00,0.0,17.333333333333332
2011-10-31 04:00:00,3.6666666666666665,21.0
2011-11-01 04:00:00,7.0,23.0
2011-11-02 04:00:00,0.0,22.999999999999996
2011-11-03 04:00:00,0.0,23.0
2011-11-04 04:00:00,4.0,24.999999999999996
2011-11-05 04:00:00,0.0,24.999999999999996
2011-11-06 04:00:00,0.0,24.999999999999996
2011-11-07 04:00:00,0.0,24.999999999999996
2011-11-08 04:00:00,10.0,35.0
2011-11-09 04:00:00,9.0,44.0
2011-11-10 04:00:00,0.0,44.0
2011-11-11 04:00:00,0.0,39.666666666666664
2011-11-12 04:00:00,0.0,39.666666666666664
2011-11-13 04:00:00,0.0,39.666666666666664
2011-11-14 04:00:00,0.0,35.666666666666664
2011-11-15 04:00:00,3.5,39.166666666666664
2011-11-16 04:00:00,0.0,39.166666666666664
2011-11-17 04:00:00,0.0,37.166666666666664
2011-11-18 04:00:00,0.0,37.166666666666664
2011-11-19 04:00:00,0.0,37.166666666666664
2011-11-20 04:00:00,0.0,37.166666666666664
2011-11-21 04:00:00,0.0,37.166666666666664
2011-11-22 04:00:00,0.0,37.166666666666664
2011-11-23 04:00:00,0.0,37.166666666666664
2011-11-24 04:00:00,0.0,37.166666666666664
2011-11-25 04:00:00,0.0,37.166666666666664
2011-11-26 04:00:00,0.0,37.166666666666664
2011-11-27 04:00:00,0.0,37.166666666666664
2011-11-28 04:00:00,0.0,37.166666666666664
2011-11-29 04:00:00,5.5,42.666666666666664
2011-11-30 04:00:00,0.0,42.666666666666664
2011-12-01 04:00:00,0.0,32.0
2011-12-02 04:00:00,0.0,32.0
2011-12-03 04:00:00,0.0,32.0
2011-12-04 04:00:00,0.0,28.0
2011-12-05 04:00:00,0.0,28.0
2011-12-06 04:00:00,0.0,28.0
2011-12-07 04:00:00,0.0,28.0
2011-12-08 04:00:00,0.0,18.0
2011-12-09 04:00:00,0.0,9.0
2011-12-10 04:00:00,0.0,9.0
2011-12-11 04:00:00,0.0,9.0
2011-12-12 04:00:00,0.0,9.0
2011-12-13 04:00:00,0.0,9.0
2011-12-14 04:00:00,0.0,9.0
2011-12-15 04:00:00,0.0,5.5
2011-12-16 04:00:00,0.0,5.5
2011-12-17 04:00:00,0.0,5.5
2011-12-18 04:00:00,0.0,5.5
2011-12-19 04:00:00,0.0,5.5
2011-12-20 04:00:00,0.0,5.5
2011-12-21 04:00:00,0.0,5.5
2011-12-22 04:00:00,0.0,5.5
2011-12-23 04:00:00,0.0,5.5
2011-12-24 04:00:00,0.0,5.5
2011-12-25 04:00:00,0.0,5.5
2011-12-26 04:00:00,5.0,10.5
2011-12-27 04:00:00,0.0,10.5
2011-12-28 04:00:00,0.0,10.5
2011-12-29 04:00:00,0.0,5.0
2011-12-30 04:00:00,0.0,5.0
2011-12-31 04:00:00,0.0,5.0
2012-01-01 04:00:00,0.0,5.0
2012-01-02 04:00:00,0.0,5.0
2012-01-03 04:00:00,0.0,5.0
2012-01-04 04:00:00,0.0,5.0
2012-01-05 04:00:00,1.0,6.0
2012-01-06 04:00:00,0.0,6.0
2012-01-07 04:00:00,0.0,6.0
2012-01-08 04:00:00,0.0,6.0
2012-01-09 04:00:00,0.0,6.0
2012-01-10 04:00:00,0.0,6.0
2012-01-11 04:00:00,0.0,6.0
2012-01-12 04:00:00,0.0,6.0
2012-01-13 04:00:00,0.0,6.0
2012-01-14 04:00:00,3.0,9.0
2012-01-15 04:00:00,6.0,15.0
2012-01-16 04:00:00,0.0,15.0
2012-01-17 04:00:00,0.0,15.0
2012-01-18 04:00:00,0.0,15.0
2012-01-19 04:00:00,0.0,15.0
2012-01-20 04:00:00,0.0,15.0
2012-01-21 04:00:00,0.0,15.0
2012-01-22 04:00:00,0.0,15.0
2012-01-23 04:00:00,0.0,15.0
2012-01-24 04:00:00,0.0,15.0
2012-01-25 04:00:00,0.0,15.0
2012-01-26 04:00:00,12.0,22.0
2012-01-27 04:00:00,0.0,22.0
2012-01-28 04:00:00,0.0,22.0
2012-01-29 04:00:00,0.0,22.0
2012-01-30 04:00:00,0.0,22.0
2012-01-31 04:00:00,0.0,22.0
2012-02-01 04:00:00,4.0,26.0
2012-02-02 04:00:00,0.0,26.0
2012-02-03 04:00:00,4.0,30.0
2012-02-04 04:00:00,0.0,30.0
2012-02-05 04:00:00,0.0,29.0
2012-02-06 04:00:00,0.0,29.0
2012-02-07 04:00:00,0.0,29.0
2012-02-08 04:00:00,0.0,29.0
2012-02-09 04:00:00,0.0,29.0
2012-02-10 04:00:00,0.0,29.0
2012-02-11 04:00:00,0.0,29.0
2012-02-12 04:00:00,0.0,29.0
2012-02-13 04:00:00,0.0,29.0
2012-02-14 04:00:00,8.0,34.0
2012-02-15 04:00:00,0.0,28.0
2012-02-16 04:00:00,6.0,34.0
2012-02-17 04:00:00,0.0,34.0
2012-02-18 04:00:00,0.0,34.0
2012-02-19 04:00:00,0.0,34.0
2012-02-20 04:00:00,5.333333333333333,39.33333333333333
2012-02-21 04:00:00,0.0,39.33333333333333
2012-02-22 04:00:00,0.0,39.33333333333333
2012-02-23 04:00:00,0.0,39.33333333333333
2012-02-24 04:00:00,0.0,39.33333333333333
2012-02-25 04:00:00,0.0,39.33333333333333
2012-02-26 04:00:00,0.0,27.333333333333332
2012-02-27 04:00:00,0.0,27.333333333333332
2012-02-28 04:00:00,0.0,27.333333333333332
2012-02-29 04:00:00,0.0,27.333333333333332
2012-03-01 04:00:00,0.0,23.333333333333332
2012-03-02 04:00:00,0.0,23.333333333333332
2012-03-03 04:00:00,7.0,26.333333333333332
2012-03-04 04:00:00,4.0,30.333333333333332
2012-03-05 04:00:00,0.0,30.333333333333332
