Date & Time,First posts,Follow-up posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2006-07-05 19:00:00,0.0,1.0,16143.0,0.125,8.0,-0.02,0.1825,10.75
2006-07-12 11:00:00,0.0,1.0,159.0,0.181818181818,11.0,0.0545454545455,0.168181818182,8.81818181818
2006-08-20 13:00:00,0.0,1.0,937.0,0.0,3.0,-0.0395833333333,0.3,20.0
2006-09-10 18:00:00,0.0,1.0,508.0,0.0769230769231,13.0,-0.00576923076923,0.417948717949,14.9230769231
2006-09-10 19:00:00,0.0,1.0,0.0,0.0,11.0,-0.0612878787879,0.287878787879,16.1818181818
2006-09-12 15:00:00,0.0,1.0,43.0,0.0,5.0,0.114,0.243333333333,19.8
2006-09-12 19:00:00,0.0,1.0,3.0,0.0,4.0,0.2,0.375,11.25
2006-10-26 20:00:00,0.0,1.0,1056.0,0.5,4.0,-0.0875,0.3,17.0
2006-10-27 10:00:00,0.0,1.0,13.0,0.0,7.0,0.154285714286,0.317857142857,16.8571428571
2006-11-01 21:00:00,0.0,1.0,130.0,0.0,7.0,0.202380952381,0.385714285714,10.2857142857
2006-11-14 15:00:00,0.0,1.0,305.0,0.0,8.0,0.1396875,0.3921875,13.625
2007-01-08 19:00:00,0.0,1.0,1323.0,0.0909090909091,11.0,0.0877272727273,0.313636363636,14.4545454545
2007-01-22 13:00:00,0.0,1.0,329.0,0.0,2.0,0.108333333333,0.479166666667,15.0
2007-02-01 20:00:00,0.0,1.0,246.0,0.583333333333,12.0,0.0611111111111,0.213888888889,13.75
2007-02-07 15:00:00,0.0,1.0,138.0,0.0,5.0,0.152060606061,0.445454545455,25.0
2007-02-07 16:00:00,0.0,1.0,0.0,0.0,2.0,0.1625,0.3875,16.0
2007-02-11 20:00:00,0.0,1.0,99.0,0.0909090909091,11.0,-0.0560606060606,0.34696969697,15.5454545455
2007-02-11 21:00:00,0.0,1.0,0.0,0.5,2.0,0.183333333333,0.3,15.0
2007-02-12 12:00:00,0.0,1.0,14.0,0.0,10.0,-0.153666666667,0.379,18.0
2007-02-19 21:00:00,0.0,1.0,176.0,0.0,6.0,0.0944444444444,0.297222222222,15.6666666667
2007-02-21 20:00:00,0.0,1.0,46.0,0.0,5.0,-0.08,0.25,15.0
2007-02-27 10:00:00,0.0,1.0,133.0,0.333333333333,3.0,0.0,0.1,18.3333333333
2007-02-28 18:00:00,0.0,1.0,31.0,0.0,6.0,0.00416666666667,0.36875,19.3333333333
2007-03-02 21:00:00,0.0,1.0,50.0,0.0,2.0,0.025,0.1,30.0
2007-03-09 22:00:00,0.0,1.0,168.0,0.166666666667,6.0,0.0728703703704,0.327777777778,16.8333333333
2007-03-16 20:00:00,0.0,1.0,165.0,0.2,5.0,0.13,0.23,13.6
2007-03-19 21:00:00,0.0,1.0,72.0,0.333333333333,3.0,0.0666666666667,0.166666666667,15.0
2007-04-06 21:00:00,0.0,1.0,431.0,0.2,5.0,-0.0658333333333,0.19,13.6
2007-04-20 21:00:00,0.0,1.0,335.0,0.5,4.0,-0.0625,0.68625,20.5
2009-04-23 19:00:00,0.0,1.0,17613.0,0.25,4.0,0.071875,0.35625,19.25
