Date & Time,First posts,Follow-up posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2005-02-04 10:00:00,0.0,1.0,3750.0,0.0,5.0,-0.05,0.27,17.0
2005-02-21 16:00:00,0.0,1.0,413.0,0.0,4.0,0.210416666667,0.554166666667,7.5
2005-02-23 23:00:00,0.0,1.0,54.0,0.0,6.0,-0.0166666666667,0.0166666666667,9.0
2005-03-15 17:00:00,0.0,1.0,473.0,0.0,3.0,-0.116666666667,0.466666666667,24.0
2005-04-19 20:00:00,0.0,1.0,842.0,0.0,2.0,-0.25,0.75,15.0
2005-04-24 23:00:00,0.0,1.0,122.0,0.125,8.0,0.075,0.125,10.0
2005-05-02 11:00:00,0.0,1.0,179.0,0.0,8.0,0.015625,0.165,13.75
2005-05-04 00:00:00,0.0,1.0,36.0,0.25,4.0,0.1375,0.3,14.5
2005-05-09 10:00:00,0.0,1.0,129.0,0.0,5.0,-0.045,0.275,15.6
2005-05-11 17:00:00,0.0,1.0,54.0,0.5,4.0,0.0,0.4125,15.25
2005-05-12 10:00:00,0.0,1.0,16.0,0.0,3.0,0.258333333333,0.316666666667,11.0
2005-06-08 10:00:00,0.0,1.0,647.0,0.181818181818,11.0,-0.148787878788,0.501060606061,17.4545454545
2005-06-08 17:00:00,0.0,1.0,6.0,0.125,3.5,0.0,0.025,8.375
2005-06-09 12:00:00,0.0,1.0,18.0,0.0,11.0,0.0226893939394,0.336742424242,15.3636363636
2005-06-09 13:00:00,0.0,1.0,0.0,0.25,8.0,-0.1815625,0.55,14.125
2005-06-20 21:00:00,0.0,1.0,271.0,0.125,8.0,-0.1625,0.25625,14.75
2005-08-14 12:00:00,0.0,1.0,1310.0,0.0,11.0,-0.0299242424242,0.425303030303,15.7272727273
2005-08-15 01:00:00,0.0,1.0,12.0,0.666666666667,3.0,0.0777777777778,0.2,14.0
2005-08-26 13:00:00,0.0,1.0,275.0,0.0,8.0,-0.0702473958333,0.333854166667,18.5
2005-08-31 17:00:00,0.0,1.0,123.0,0.0,13.0,0.106730769231,0.311538461538,12.4615384615
2005-09-01 12:00:00,0.0,1.0,18.0,0.0,2.0,0.0,0.35,12.0
2005-09-02 11:00:00,0.0,1.0,22.0,0.111111111111,9.0,-0.0125,0.366666666667,12.7777777778
2005-10-04 11:00:00,0.0,1.0,767.0,0.0,6.0,0.222916666667,0.520833333333,14.0
2005-10-15 08:00:00,0.0,1.0,260.0,0.0,6.0,0.0458333333333,0.260833333333,11.3333333333
2005-12-22 16:00:00,0.0,1.0,1639.0,0.0,9.0,0.0236111111111,0.320833333333,14.2222222222
2006-01-04 11:00:00,0.0,1.0,306.0,0.0,6.0,-0.102777777778,0.335185185185,17.8333333333
2006-01-11 12:00:00,0.0,1.0,0.0,0.0,7.0,0.0119642857143,0.388630952381,25.1428571429
2006-01-26 16:00:00,0.0,1.0,363.0,0.0,4.0,0.06875,0.495833333333,17.25
2006-02-19 19:00:00,0.0,1.0,578.0,0.0,3.0,0.0690476190476,0.135714285714,12.0
2006-03-03 15:00:00,0.0,1.0,23.0,0.25,4.0,-0.05,0.275,20.5
2006-03-08 21:00:00,0.0,1.0,125.0,0.0769230769231,13.0,-0.0117628205128,0.276025641026,13.6923076923
2006-04-05 18:00:00,0.0,1.0,668.0,0.0,5.0,-0.00395833333333,0.475,14.4
2006-05-09 15:00:00,0.0,1.0,812.0,1.0,3.0,0.0,0.0,11.6666666667
2006-05-12 13:00:00,0.0,1.0,69.0,0.125,3.5,0.09796875,0.30625,9.375
2006-05-12 17:00:00,0.0,1.0,3.0,0.0,3.33333333333,0.00333333333333,0.3175,11.3333333333
2006-05-13 11:00:00,0.0,1.0,17.0,0.0,2.0,0.3,0.475,12.5
2006-06-13 21:00:00,0.0,1.0,753.0,0.0,0.333333333333,0.0,0.138888888889,6.66666666667
2006-08-02 12:00:00,0.0,1.0,1190.0,0.166666666667,6.0,0.0783333333333,0.391666666667,14.5
2006-08-08 10:00:00,0.0,1.0,141.0,0.0,6.0,0.0458333333333,0.225,21.6666666667
2006-08-09 11:00:00,0.0,1.0,24.0,0.0,8.0,-0.0470833333333,0.219166666667,13.75
2006-08-12 13:00:00,0.0,1.0,73.0,0.0,5.0,0.0441666666667,0.531666666667,16.8
2006-08-20 11:00:00,0.0,1.0,189.0,0.0,4.0,-0.025,0.125,12.75
2006-08-22 22:00:00,0.0,1.0,58.0,0.0,5.0,-0.01,0.04,15.6
2006-08-25 02:00:00,0.0,1.0,51.0,0.0909090909091,11.0,0.0719696969697,0.312121212121,17.2727272727
2006-08-28 01:00:00,0.0,1.0,70.0,0.0,3.0,-0.183333333333,0.5,13.3333333333
2006-08-31 11:00:00,0.0,1.0,81.0,0.0,7.0,0.01,0.344285714286,18.0
2006-09-01 11:00:00,0.0,1.0,23.0,0.0,6.0,-0.0466666666667,0.218333333333,20.0
2006-09-07 13:00:00,0.0,1.0,145.0,0.0,2.0,-0.1625,0.25,18.5
2006-09-14 01:00:00,0.0,1.0,155.0,0.5,4.0,-0.2375,0.391666666667,11.5
2006-11-01 14:00:00,0.0,1.0,1164.0,0.142857142857,7.0,0.0892857142857,0.311904761905,10.7142857143
2006-11-05 16:00:00,0.0,1.0,97.0,0.0,6.0,0.181481481481,0.446296296296,14.1666666667
2006-12-13 00:00:00,0.0,1.0,895.0,0.0,2.0,0.0,0.0,13.5
2007-01-13 17:00:00,0.0,1.0,760.0,0.0,3.0,0.0333333333333,0.3,17.3333333333
2007-02-13 11:00:00,0.0,1.0,737.0,0.0,5.0,0.047,0.509166666667,20.2
2007-03-10 12:00:00,0.0,1.0,600.0,0.0,12.0,0.060787037037,0.406018518519,14.25
2007-03-14 09:00:00,0.0,1.0,92.0,0.0,2.0,0.335,0.725,19.5
2007-03-15 08:00:00,0.0,1.0,22.0,0.0,9.0,0.0111111111111,0.111111111111,12.6666666667
2007-03-19 19:00:00,0.0,1.0,106.0,0.0,2.0,0.0708333333333,0.416666666667,20.5
2007-03-21 09:00:00,0.0,1.0,37.0,0.0,3.0,0.0,0.3,10.0
2007-04-24 09:00:00,0.0,1.0,815.0,0.166666666667,6.0,0.0527777777778,0.313888888889,19.0
2007-11-08 14:00:00,0.0,1.0,4756.0,0.0,3.0,0.0,0.0333333333333,10.6666666667
2007-11-28 16:00:00,0.0,1.0,481.0,0.0,5.0,-0.0583333333333,0.233333333333,13.4
2008-06-07 15:00:00,0.0,1.0,4606.0,0.0,9.0,0.062962962963,0.274074074074,11.2222222222
2009-04-22 14:00:00,0.0,1.0,5200.0,0.0,3.0,0.02,0.217777777778,22.6666666667
2010-03-20 21:00:00,0.0,1.0,7974.0,0.333333333333,3.0,0.225,0.555555555556,16.0
2011-07-15 15:00:00,0.0,1.0,11561.0,0.333333333333,6.0,-0.0652777777778,0.563888888889,11.3333333333
2011-07-19 10:00:00,0.0,1.0,90.0,0.0,3.0,-0.0666666666667,0.280555555556,18.0
2011-07-30 14:00:00,0.0,1.0,267.0,0.0,1.0,0.0,0.0,9.0
2011-08-02 21:00:00,0.0,1.0,78.0,0.5,4.0,-0.0625,0.2625,9.25
2011-08-27 13:00:00,0.0,1.0,591.0,0.0,4.0,0.21875,0.545833333333,13.25
2012-01-11 11:00:00,0.0,1.0,3285.0,0.0,6.0,-0.0291666666667,0.220833333333,25.1666666667
2012-02-25 22:00:00,0.0,1.0,1090.0,0.0,3.0,-0.159259259259,0.459722222222,15.3333333333
2012-04-25 15:00:00,0.0,1.0,1432.0,0.0,3.0,0.0532407407407,0.125925925926,9.66666666667
