Date & Time,First posts,Follow-up posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2005-05-19 14:00:00,0.0,1.0,6250.0,0.0,2.0,0.05,0.25,21.5
2005-08-14 14:00:00,0.0,1.0,2087.0,0.0,8.0,0.028125,0.29375,15.125
2005-08-14 18:00:00,0.0,1.0,3.0,0.0,6.0,-0.0111111111111,0.222222222222,21.3333333333
2005-08-15 10:00:00,0.0,1.0,15.0,0.142857142857,7.0,0.0173968253968,0.388222222222,23.0
2005-08-26 11:00:00,0.0,1.0,264.0,0.0,9.0,-0.136111111111,0.47962962963,14.8888888889
2005-09-01 21:00:00,0.0,1.0,153.0,0.0,7.0,0.155803571429,0.432142857143,22.0
2005-09-02 10:00:00,0.0,1.0,12.0,0.0,2.0,0.0,0.0,5.5
2005-09-07 23:00:00,0.0,1.0,132.0,0.0,5.0,-0.0633333333333,0.486666666667,13.0
2005-09-18 19:00:00,0.0,1.0,259.0,0.0,4.0,0.025,0.45,18.5
2005-09-22 21:00:00,0.0,1.0,97.0,0.0,6.0,0.00833333333333,0.25,14.6666666667
2005-10-04 10:00:00,0.0,1.0,276.0,0.4,5.0,-0.005,0.2025,14.8
2005-10-05 18:00:00,0.0,1.0,31.0,0.0,16.0,-0.0650390625,0.310130208333,16.375
2005-10-13 21:00:00,0.0,1.0,194.0,0.0,2.0,-0.35,0.45,8.0
2005-10-25 09:00:00,0.0,1.0,275.0,0.0,9.0,-0.226388888889,0.397222222222,12.4444444444
2005-10-31 08:00:00,0.0,1.0,142.0,0.0,4.0,-0.0875,0.25,13.5
2005-11-25 10:00:00,0.0,1.0,601.0,0.111111111111,9.0,-0.00648148148148,0.156481481481,12.2222222222
2005-12-02 20:00:00,0.0,1.0,177.0,0.0,4.0,-0.25,0.45,8.0
2006-01-01 20:00:00,0.0,1.0,719.0,1.0,1.0,0.0,0.0,7.0
2006-01-09 23:00:00,0.0,1.0,194.0,0.333333333333,3.0,0.0361111111111,0.238888888889,18.6666666667
2006-01-19 12:00:00,0.0,1.0,228.0,0.2,5.0,-0.0225,0.0575,22.4
2006-01-30 16:00:00,0.0,1.0,267.0,0.0,11.0,-0.032,0.282484848485,20.5454545455
2006-01-30 20:00:00,0.0,1.0,3.0,1.0,1.0,0.0,0.0,27.0
