Date & Time,First posts,Follow-up posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2005-02-10 21:00:00,0.0,1.0,3905.0,0.285714285714,3.5,0.102857142857,0.314285714286,21.2857142857
2005-02-10 22:00:00,0.0,1.0,0.0,0.2,5.0,0.13175,0.309,23.4
2005-02-21 16:00:00,0.0,1.0,257.0,0.25,4.0,0.2096875,0.425,11.75
2005-03-09 11:00:00,0.0,1.0,378.0,0.0,9.0,0.155555555556,0.448703703704,13.5555555556
2005-03-16 09:00:00,0.0,1.0,165.0,0.0,5.0,-0.03,0.285,10.8
2005-03-17 14:00:00,0.0,1.0,28.0,0.222222222222,9.0,0.115,0.315,12.6666666667
2005-04-02 16:00:00,0.0,1.0,385.0,0.0,16.0,0.18375,0.4625,24.75
2005-04-12 14:00:00,0.0,1.0,237.0,0.0,15.0,0.0627777777778,0.337777777778,11.6666666667
2005-04-12 16:00:00,0.0,1.0,1.0,0.846153846154,6.0,0.0487179487179,0.074358974359,4.23076923077
2005-04-12 17:00:00,0.0,1.0,0.0,0.285714285714,7.0,0.0688988095238,0.290476190476,7.85714285714
2005-04-27 21:00:00,0.0,1.0,363.0,0.142857142857,7.0,0.0785714285714,0.164285714286,13.7142857143
2005-05-02 13:00:00,0.0,1.0,111.0,0.0,8.0,0.105208333333,0.253125,13.0
2005-05-09 21:00:00,0.0,1.0,175.0,0.208333333333,11.5,0.0686764520202,0.316494949495,15.0416666667
2005-05-09 22:00:00,0.0,1.0,0.0,0.25,8.0,0.0270833333333,0.102083333333,15.0
2005-05-09 23:00:00,0.0,1.0,0.0,0.0,3.0,0.0388888888889,0.372222222222,23.3333333333
2005-05-10 15:00:00,0.0,1.0,15.0,0.0,4.0,0.10625,0.325,8.0
2005-05-10 22:00:00,0.0,1.0,6.0,0.111111111111,9.0,0.175462962963,0.329783950617,17.8888888889
2005-05-12 09:00:00,0.0,1.0,34.0,0.25,12.0,-0.108055555556,0.307222222222,15.5833333333
2005-05-14 14:00:00,0.0,1.0,52.0,0.0,9.0,0.124845679012,0.28487654321,13.3333333333
2005-06-08 22:00:00,0.0,1.0,607.0,0.0,5.0,-0.11,0.344285714286,16.6
2005-06-20 21:00:00,0.0,1.0,286.0,0.0,9.0,0.183456790123,0.497222222222,18.6666666667
2005-06-27 21:00:00,0.0,1.0,167.0,0.0,5.0,0.202583333333,0.631666666667,31.4
2005-07-19 11:00:00,0.0,1.0,517.0,0.0,2.0,0.0,0.075,11.0
2005-08-14 22:00:00,0.0,1.0,634.0,0.0,5.0,0.123333333333,0.256666666667,15.8
2005-10-25 17:00:00,0.0,1.0,1722.0,0.0,2.0,0.0,0.0,19.0
2005-11-27 11:00:00,0.0,1.0,785.0,0.25,4.0,0.0458333333333,0.102777777778,25.75
2006-01-01 19:00:00,0.0,1.0,847.0,0.0,9.0,-0.045987654321,0.36450617284,13.4444444444
2006-01-01 20:00:00,0.0,1.0,0.0,0.0,2.0,0.05,0.2,4.0
2006-07-04 23:00:00,0.0,1.0,4418.0,0.125,16.0,-0.07140625,0.2995,12.8125
2006-07-05 20:00:00,0.0,1.0,20.0,0.25,4.0,0.046875,0.350208333333,28.5
2006-08-02 12:00:00,0.0,1.0,663.0,0.0,6.0,0.144444444444,0.402777777778,10.5
2006-08-02 20:00:00,0.0,1.0,7.0,0.0,3.0,0.495833333333,0.7,27.0
2006-08-28 10:00:00,0.0,1.0,613.0,0.0,5.0,0.0,0.0,4.4
2006-09-01 20:00:00,0.0,1.0,105.0,0.0,5.0,0.0783333333333,0.421666666667,17.4
2006-11-05 08:00:00,0.0,1.0,1547.0,0.0,5.0,-0.0466666666667,0.173333333333,18.0
2006-12-02 11:00:00,0.0,1.0,650.0,0.0,1.0,0.0,0.7,14.0
2007-01-22 13:00:00,0.0,1.0,1225.0,0.6,5.0,0.115333333333,0.373111111111,22.8
2007-01-23 14:00:00,0.0,1.0,24.0,0.0,2.0,0.0,0.0,2.5
2007-02-07 19:00:00,0.0,1.0,364.0,0.0555555555556,9.0,0.00586419753086,0.399969135802,14.2777777778
2007-03-14 09:00:00,0.0,1.0,829.0,0.0,11.0,-0.0181818181818,0.365151515152,15.6363636364
2007-03-14 16:00:00,0.0,1.0,6.0,0.0,10.0,0.135277777778,0.283888888889,13.8
2007-03-30 18:00:00,0.0,1.0,385.0,0.0,3.0,0.0541666666667,0.3125,22.3333333333
2007-04-02 20:00:00,0.0,1.0,73.0,0.5,4.0,0.1,0.35,11.0
2007-04-06 17:00:00,0.0,1.0,92.0,0.0909090909091,11.0,-0.0896627565982,0.323423753666,20.2727272727
2007-04-08 09:00:00,0.0,1.0,39.0,0.0555555555556,18.0,0.094212962963,0.370138888889,18.1666666667
2007-11-25 10:00:00,0.0,1.0,5544.0,0.0,7.0,-0.0333333333333,0.383333333333,21.7142857143
2008-02-06 08:00:00,0.0,1.0,1749.0,0.153846153846,13.0,-0.0508333333333,0.332628205128,13.6153846154
2009-11-16 16:00:00,0.0,1.0,15583.0,0.0,8.0,-0.0492708333333,0.399583333333,18.625
