Date & Time,First posts,Follow-up posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2006-06-13 21:00:00,0.0,1.0,15617.0,0.5,2.0,0.0,0.0,5.5
2006-06-13 22:00:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0
2006-10-19 21:00:00,0.0,1.0,3070.0,0.55,10.0,0.054375,0.1275,8.5
2006-10-19 22:00:00,0.0,1.0,0.0,0.428571428571,7.0,0.0392857142857,0.121428571429,14.5714285714
2006-10-20 14:00:00,0.0,1.0,15.0,0.142857142857,3.0,0.0,0.128571428571,12.4285714286
2006-10-31 13:00:00,0.0,1.0,262.0,1.0,2.0,0.05,0.15,11.0
2006-10-31 14:00:00,0.0,1.0,0.0,0.0,3.0,0.133333333333,0.275,9.33333333333
2006-10-31 20:00:00,0.0,1.0,5.0,0.125,3.5,-0.00625,0.1125,12.0
2006-11-01 10:00:00,0.0,1.0,13.0,0.0,1.0,0.4,0.4,10.0
2006-11-01 14:00:00,0.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0
2006-11-11 00:00:00,0.0,1.0,225.0,0.25,4.0,-0.021875,0.28125,9.5
2006-11-11 09:00:00,0.0,1.0,8.0,0.333333333333,3.0,0.133333333333,0.266666666667,6.66666666667
2006-12-02 10:00:00,0.0,1.0,504.0,0.0,3.0,0.0166666666667,0.266666666667,17.6666666667
2006-12-02 12:00:00,0.0,1.0,1.0,0.0,2.0,-0.0125,0.625,28.5
2006-12-05 10:00:00,0.0,1.0,69.0,0.142857142857,3.0,0.0,0.0,8.42857142857
2006-12-15 13:00:00,0.0,1.0,242.0,0.3,4.5,-0.02,0.07,10.1
2006-12-22 13:00:00,0.0,1.0,167.0,0.0,3.0,-0.155555555556,0.3,11.6666666667
2006-12-31 14:00:00,0.0,1.0,216.0,0.0,4.0,0.1,0.175,10.5
2007-01-18 21:00:00,0.0,1.0,438.0,0.0,1.5,0.0142857142857,0.0857142857143,15.0
2007-03-05 23:00:00,0.0,1.0,1105.0,0.307692307692,2.75,0.00769230769231,0.205128205128,11.3846153846
2007-03-06 13:00:00,0.0,1.0,13.0,0.0,1.0,0.0,0.0,7.0
2007-03-06 14:00:00,0.0,1.0,0.0,0.666666666667,3.0,0.05,0.338888888889,6.66666666667
2007-03-06 15:00:00,0.0,1.0,0.0,0.0,4.0,-0.08,0.25,14.5
2007-03-06 16:00:00,0.0,1.0,0.0,0.0,2.0,0.0,0.0833333333333,15.5
2007-03-06 17:00:00,0.0,1.0,0.0,0.0,2.0,0.0,0.4,11.0
2007-03-09 23:00:00,0.0,1.0,77.0,0.2,2.0,-0.13,0.343333333333,13.4
2007-04-20 23:00:00,0.0,1.0,1007.0,0.0,2.0,0.0,0.0,13.5
2007-04-21 00:00:00,0.0,1.0,0.0,0.0,4.0,0.0791666666667,0.329166666667,17.5
2007-05-25 15:00:00,0.0,1.0,830.0,0.0,1.0,0.0,0.0,7.0
2007-08-14 17:00:00,0.0,1.0,1945.0,0.0,3.0,0.144444444444,0.4,14.3333333333
2007-08-27 20:00:00,0.0,1.0,314.0,0.0,4.0,-0.1625,0.475,8.0
