Date & Time,Inactivity,Over past 30 days
2016-02-25 04:00:00,4179,4179.0
2016-02-26 04:00:00,0,2089.5
2016-02-27 04:00:00,0,1393.0
2016-02-28 04:00:00,1,1045.0
2016-02-29 04:00:00,2,836.4
2016-03-01 04:00:00,3,697.5
2016-03-02 04:00:00,4,598.4285714285714
2016-03-03 04:00:00,5,524.25
2016-03-04 04:00:00,0,466.0
2016-03-05 04:00:00,1,419.5
2016-03-06 04:00:00,2,381.54545454545456
2016-03-07 04:00:00,3,350.0
2016-03-08 04:00:00,4,323.38461538461536
2016-03-09 04:00:00,5,300.64285714285717
2016-03-10 04:00:00,6,281.0
2016-03-11 04:00:00,7,263.875
2016-03-12 04:00:00,8,248.8235294117647
2016-03-13 04:00:00,9,235.5
2016-03-14 04:00:00,10,223.6315789473684
2016-03-15 04:00:00,11,213.0
2016-03-16 04:00:00,12,203.42857142857142
2016-03-17 04:00:00,13,194.77272727272728
2016-03-18 04:00:00,14,186.91304347826087
2016-03-19 04:00:00,15,179.75
2016-03-20 04:00:00,16,173.2
2016-03-21 04:00:00,17,167.19230769230768
2016-03-22 04:00:00,18,161.66666666666666
2016-03-23 04:00:00,19,156.57142857142858
2016-03-24 04:00:00,20,151.86206896551724
2016-03-25 04:00:00,21,8.482758620689655
2016-03-26 04:00:00,22,9.241379310344827
2016-03-27 04:00:00,23,10.03448275862069
2016-03-28 04:00:00,24,10.827586206896552
2016-03-29 04:00:00,25,11.620689655172415
2016-03-30 04:00:00,26,12.1
2016-03-31 04:00:00,27,12.580645161290322
2016-04-01 04:00:00,28,13.387096774193548
2016-04-02 04:00:00,29,14.193548387096774
2016-04-03 04:00:00,30,15.0
2016-04-04 04:00:00,31,16.0
2016-04-05 04:00:00,32,17.0
2016-04-06 04:00:00,33,18.0
2016-04-07 04:00:00,34,19.0
2016-04-08 04:00:00,35,20.0
2016-04-09 04:00:00,36,21.0
2016-04-10 04:00:00,37,22.0
2016-04-11 04:00:00,38,23.0
2016-04-12 04:00:00,39,24.0
2016-04-13 04:00:00,40,25.0
2016-04-14 04:00:00,41,26.0
2016-04-15 04:00:00,42,27.0
2016-04-16 04:00:00,43,28.0
2016-04-17 04:00:00,44,29.0
2016-04-18 04:00:00,45,30.0
2016-04-19 04:00:00,0,29.516129032258064
2016-04-20 04:00:00,1,29.032258064516128
2016-04-21 04:00:00,2,28.548387096774192
2016-04-22 04:00:00,3,28.06451612903226
2016-04-23 04:00:00,4,27.580645161290324
2016-04-24 04:00:00,5,27.096774193548388
2016-04-25 04:00:00,6,26.612903225806452
2016-04-26 04:00:00,7,26.129032258064516
2016-04-27 04:00:00,8,25.64516129032258
2016-04-28 04:00:00,9,25.161290322580644
2016-04-29 04:00:00,10,24.677419354838708
2016-04-30 04:00:00,11,24.193548387096776
2016-05-01 04:00:00,12,23.566666666666666
2016-05-02 04:00:00,13,23.033333333333335
2016-05-03 04:00:00,14,22.5
2016-05-04 04:00:00,15,21.966666666666665
2016-05-05 04:00:00,16,21.433333333333334
2016-05-06 04:00:00,17,20.9
2016-05-07 04:00:00,18,20.366666666666667
2016-05-08 04:00:00,19,19.833333333333332
2016-05-09 04:00:00,20,19.3
2016-05-10 04:00:00,21,18.766666666666666
2016-05-11 04:00:00,22,18.233333333333334
2016-05-12 04:00:00,0,16.933333333333334
