Date & Time,Inactivity,Over past 30 days
2007-11-21 04:00:00,1161,1161.0
2007-11-22 04:00:00,0,580.5
2007-11-23 04:00:00,1,387.3333333333333
2007-11-24 04:00:00,2,291.0
2007-11-25 04:00:00,3,233.4
2007-11-26 04:00:00,4,195.16666666666666
2007-11-27 04:00:00,5,168.0
2007-11-28 04:00:00,6,147.75
2007-11-29 04:00:00,7,132.11111111111111
2007-11-30 04:00:00,8,119.7
2007-12-01 04:00:00,9,109.63636363636364
2007-12-02 04:00:00,10,101.33333333333333
2007-12-03 04:00:00,11,94.38461538461539
2007-12-04 04:00:00,12,88.5
2007-12-05 04:00:00,13,83.46666666666667
2007-12-06 04:00:00,14,79.125
2007-12-07 04:00:00,15,75.3529411764706
2007-12-08 04:00:00,16,72.05555555555556
2007-12-09 04:00:00,17,69.15789473684211
2007-12-10 04:00:00,18,66.6
2007-12-11 04:00:00,19,64.33333333333333
2007-12-12 04:00:00,20,62.31818181818182
2007-12-13 04:00:00,21,60.52173913043478
2007-12-14 04:00:00,22,58.916666666666664
2007-12-15 04:00:00,23,57.48
2007-12-16 04:00:00,24,56.19230769230769
2007-12-17 04:00:00,25,55.03703703703704
2007-12-18 04:00:00,26,54.0
2007-12-19 04:00:00,27,53.06896551724138
2007-12-20 04:00:00,28,52.233333333333334
2007-12-21 04:00:00,0,13.533333333333333
2007-12-22 04:00:00,1,13.566666666666666
2007-12-23 04:00:00,2,13.6
2007-12-24 04:00:00,3,13.633333333333333
2007-12-25 04:00:00,4,13.666666666666666
2007-12-26 04:00:00,5,13.7
2007-12-27 04:00:00,6,13.733333333333333
2007-12-28 04:00:00,0,13.533333333333333
2007-12-29 04:00:00,1,13.333333333333334
2007-12-30 04:00:00,2,13.133333333333333
2007-12-31 04:00:00,3,12.806451612903226
2008-01-01 04:00:00,4,12.64516129032258
2008-01-02 04:00:00,5,12.483870967741936
2008-01-03 04:00:00,0,12.129032258064516
2008-01-04 04:00:00,1,11.774193548387096
2008-01-05 04:00:00,2,11.419354838709678
2008-01-06 04:00:00,3,11.064516129032258
2008-01-07 04:00:00,4,10.709677419354838
2008-01-08 04:00:00,5,10.35483870967742
2008-01-09 04:00:00,6,10.0
2008-01-10 04:00:00,7,9.64516129032258
2008-01-11 04:00:00,8,9.290322580645162
2008-01-12 04:00:00,9,8.935483870967742
2008-01-13 04:00:00,10,8.580645161290322
2008-01-14 04:00:00,11,8.225806451612904
2008-01-15 04:00:00,12,7.870967741935484
2008-01-16 04:00:00,13,7.516129032258065
2008-01-17 04:00:00,14,7.161290322580645
2008-01-18 04:00:00,15,6.806451612903226
2008-01-19 04:00:00,16,6.451612903225806
2008-01-20 04:00:00,17,6.096774193548387
2008-01-21 04:00:00,18,6.67741935483871
2008-01-22 04:00:00,19,7.258064516129032
2008-01-23 04:00:00,20,7.838709677419355
2008-01-24 04:00:00,21,8.419354838709678
2008-01-25 04:00:00,22,9.0
2008-01-26 04:00:00,23,9.580645161290322
2008-01-27 04:00:00,24,10.161290322580646
2008-01-28 04:00:00,25,10.96774193548387
2008-01-29 04:00:00,26,11.774193548387096
2008-01-30 04:00:00,27,12.580645161290322
2008-01-31 04:00:00,28,13.387096774193548
2008-02-01 04:00:00,29,14.193548387096774
2008-02-02 04:00:00,0,14.03225806451613
2008-02-03 04:00:00,1,14.064516129032258
2008-02-04 04:00:00,2,14.096774193548388
2008-02-05 04:00:00,3,14.129032258064516
2008-02-06 04:00:00,4,14.161290322580646
2008-02-07 04:00:00,0,14.03225806451613
2008-02-08 04:00:00,1,13.903225806451612
2008-02-09 04:00:00,2,13.774193548387096
2008-02-10 04:00:00,3,13.64516129032258
2008-02-11 04:00:00,4,13.516129032258064
2008-02-12 04:00:00,5,13.387096774193548
2008-02-13 04:00:00,6,13.258064516129032
2008-02-14 04:00:00,7,13.129032258064516
2008-02-15 04:00:00,8,13.0
2008-02-16 04:00:00,9,12.870967741935484
2008-02-17 04:00:00,10,12.741935483870968
2008-02-18 04:00:00,11,12.612903225806452
2008-02-19 04:00:00,12,12.483870967741936
2008-02-20 04:00:00,13,12.35483870967742
2008-02-21 04:00:00,14,12.225806451612904
2008-02-22 04:00:00,15,12.096774193548388
2008-02-23 04:00:00,16,11.96774193548387
2008-02-24 04:00:00,17,11.838709677419354
2008-02-25 04:00:00,18,11.709677419354838
2008-02-26 04:00:00,19,11.580645161290322
2008-02-27 04:00:00,20,11.451612903225806
2008-02-28 04:00:00,21,11.32258064516129
2008-02-29 04:00:00,22,11.193548387096774
2008-03-01 04:00:00,23,9.862068965517242
2008-03-02 04:00:00,24,10.689655172413794
2008-03-03 04:00:00,25,11.517241379310345
2008-03-04 04:00:00,26,12.344827586206897
2008-03-05 04:00:00,27,13.172413793103448
2008-03-06 04:00:00,28,14.0
2008-03-07 04:00:00,29,15.0
2008-03-08 04:00:00,30,16.0
2008-03-09 04:00:00,31,17.0
2008-03-10 04:00:00,32,18.0
2008-03-11 04:00:00,33,19.0
2008-03-12 04:00:00,0,18.82758620689655
2008-03-13 04:00:00,1,18.655172413793103
2008-03-14 04:00:00,2,18.482758620689655
2008-03-15 04:00:00,3,18.310344827586206
2008-03-16 04:00:00,4,18.137931034482758
2008-03-17 04:00:00,5,17.96551724137931
2008-03-18 04:00:00,6,17.79310344827586
2008-03-19 04:00:00,7,17.620689655172413
2008-03-20 04:00:00,8,17.448275862068964
2008-03-21 04:00:00,9,17.275862068965516
2008-03-22 04:00:00,10,17.103448275862068
2008-03-23 04:00:00,11,16.93103448275862
2008-03-24 04:00:00,12,16.75862068965517
2008-03-25 04:00:00,13,16.586206896551722
2008-03-26 04:00:00,14,16.413793103448278
2008-03-27 04:00:00,15,16.24137931034483
2008-03-28 04:00:00,16,16.06896551724138
2008-03-29 04:00:00,17,15.89655172413793
2008-03-30 04:00:00,18,15.966666666666667
2008-03-31 04:00:00,19,16.06451612903226
2008-04-01 04:00:00,20,15.96774193548387
2008-04-02 04:00:00,21,15.870967741935484
2008-04-03 04:00:00,22,15.774193548387096
2008-04-04 04:00:00,23,15.67741935483871
2008-04-05 04:00:00,24,15.580645161290322
