Date & Time,Inactivity,Over past 30 days
2011-05-03 04:00:00,2420,2420.0
2011-05-04 04:00:00,0,1210.0
2011-05-05 04:00:00,0,806.6666666666666
2011-05-06 04:00:00,0,605.0
2011-05-07 04:00:00,1,484.2
2011-05-08 04:00:00,0,403.5
2011-05-09 04:00:00,1,346.0
2011-05-10 04:00:00,2,303.0
2011-05-11 04:00:00,3,269.6666666666667
2011-05-12 04:00:00,4,243.1
2011-05-13 04:00:00,5,221.45454545454547
2011-05-14 04:00:00,6,203.5
2011-05-15 04:00:00,0,187.84615384615384
2011-05-16 04:00:00,0,174.42857142857142
2011-05-17 04:00:00,0,162.8
2011-05-18 04:00:00,1,152.6875
2011-05-19 04:00:00,2,143.8235294117647
2011-05-20 04:00:00,0,135.83333333333334
2011-05-21 04:00:00,0,128.68421052631578
2011-05-22 04:00:00,1,122.3
2011-05-23 04:00:00,2,116.57142857142857
2011-05-24 04:00:00,3,111.4090909090909
2011-05-25 04:00:00,4,106.73913043478261
2011-05-26 04:00:00,5,102.5
2011-05-27 04:00:00,6,98.64
2011-05-28 04:00:00,7,95.11538461538461
2011-05-29 04:00:00,0,91.5925925925926
2011-05-30 04:00:00,0,88.32142857142857
2011-05-31 04:00:00,0,85.27586206896552
2011-06-01 04:00:00,0,82.43333333333334
2011-06-02 04:00:00,1,79.80645161290323
2011-06-03 04:00:00,2,1.8064516129032258
2011-06-04 04:00:00,0,1.8064516129032258
2011-06-05 04:00:00,1,1.8387096774193548
2011-06-06 04:00:00,2,1.903225806451613
2011-06-07 04:00:00,0,1.8709677419354838
2011-06-08 04:00:00,1,1.903225806451613
2011-06-09 04:00:00,2,1.935483870967742
2011-06-10 04:00:00,3,1.967741935483871
2011-06-11 04:00:00,4,2.0
2011-06-12 04:00:00,5,2.032258064516129
2011-06-13 04:00:00,6,2.064516129032258
2011-06-14 04:00:00,7,2.096774193548387
2011-06-15 04:00:00,8,2.3548387096774195
2011-06-16 04:00:00,9,2.6451612903225805
2011-06-17 04:00:00,10,2.967741935483871
2011-06-18 04:00:00,11,3.2903225806451615
2011-06-19 04:00:00,12,3.6129032258064515
2011-06-20 04:00:00,13,4.032258064516129
2011-06-21 04:00:00,14,4.483870967741935
2011-06-22 04:00:00,0,4.451612903225806
2011-06-23 04:00:00,1,4.419354838709677
2011-06-24 04:00:00,2,4.387096774193548
2011-06-25 04:00:00,3,4.354838709677419
