Date & Time,Inactivity,Over past 30 days
2014-02-09 04:00:00,3433,3433.0
2014-02-10 04:00:00,0,1716.5
2014-02-11 04:00:00,1,1144.6666666666667
2014-02-12 04:00:00,2,859.0
2014-02-13 04:00:00,0,687.2
2014-02-14 04:00:00,1,572.8333333333334
2014-02-15 04:00:00,2,491.2857142857143
2014-02-16 04:00:00,3,430.25
2014-02-17 04:00:00,4,382.8888888888889
2014-02-18 04:00:00,5,345.1
2014-02-19 04:00:00,6,314.27272727272725
2014-02-20 04:00:00,7,288.6666666666667
2014-02-21 04:00:00,8,267.0769230769231
2014-02-22 04:00:00,9,248.64285714285714
2014-02-23 04:00:00,10,232.73333333333332
2014-02-24 04:00:00,11,218.875
2014-02-25 04:00:00,12,206.7058823529412
2014-02-26 04:00:00,13,195.94444444444446
2014-02-27 04:00:00,14,186.3684210526316
2014-02-28 04:00:00,15,177.8
2014-03-01 04:00:00,16,170.0952380952381
2014-03-02 04:00:00,17,163.13636363636363
2014-03-03 04:00:00,18,156.82608695652175
2014-03-04 04:00:00,19,151.08333333333334
2014-03-05 04:00:00,20,145.84
2014-03-06 04:00:00,21,141.03846153846155
2014-03-07 04:00:00,22,136.62962962962962
2014-03-08 04:00:00,23,132.57142857142858
2014-03-09 04:00:00,24,10.821428571428571
2014-03-10 04:00:00,25,11.714285714285714
2014-03-11 04:00:00,26,12.607142857142858
2014-03-12 04:00:00,27,13.5
2014-03-13 04:00:00,28,14.5
2014-03-14 04:00:00,29,15.5
2014-03-15 04:00:00,30,16.5
2014-03-16 04:00:00,31,17.5
2014-03-17 04:00:00,32,18.5
2014-03-18 04:00:00,33,19.5
2014-03-19 04:00:00,34,20.5
2014-03-20 04:00:00,35,21.5
2014-03-21 04:00:00,36,22.5
2014-03-22 04:00:00,37,23.5
2014-03-23 04:00:00,38,24.5
2014-03-24 04:00:00,39,25.5
2014-03-25 04:00:00,40,26.5
2014-03-26 04:00:00,41,27.5
2014-03-27 04:00:00,42,28.5
2014-03-28 04:00:00,43,29.5
2014-03-29 04:00:00,44,30.0
2014-03-30 04:00:00,45,30.5
2014-03-31 04:00:00,46,31.0
2014-04-01 04:00:00,0,30.483870967741936
2014-04-02 04:00:00,1,29.967741935483872
2014-04-03 04:00:00,2,29.451612903225808
2014-04-04 04:00:00,3,28.93548387096774
2014-04-05 04:00:00,4,28.419354838709676
2014-04-06 04:00:00,5,27.903225806451612
2014-04-07 04:00:00,6,27.387096774193548
2014-04-08 04:00:00,7,26.870967741935484
