Date & Time,Inactivity,Over past 30 days
2011-08-13 04:00:00,2522,2522.0
2011-08-14 04:00:00,0,1261.0
2011-08-15 04:00:00,0,840.6666666666666
2011-08-16 04:00:00,0,630.5
2011-08-17 04:00:00,1,504.6
2011-08-18 04:00:00,2,420.8333333333333
2011-08-19 04:00:00,3,361.14285714285717
2011-08-20 04:00:00,0,316.0
2011-08-21 04:00:00,1,281.0
2011-08-22 04:00:00,2,253.1
2011-08-23 04:00:00,0,230.0909090909091
2011-08-24 04:00:00,1,211.0
2011-08-25 04:00:00,0,194.76923076923077
2011-08-26 04:00:00,1,180.92857142857142
2011-08-27 04:00:00,2,169.0
2011-08-28 04:00:00,3,158.625
2011-08-29 04:00:00,4,149.52941176470588
2011-08-30 04:00:00,0,141.22222222222223
2011-08-31 04:00:00,1,133.8421052631579
2011-09-01 04:00:00,2,127.25
2011-09-02 04:00:00,3,121.33333333333333
2011-09-03 04:00:00,4,116.0
2011-09-04 04:00:00,5,111.17391304347827
2011-09-05 04:00:00,6,106.79166666666667
2011-09-06 04:00:00,7,102.8
2011-09-07 04:00:00,8,99.15384615384616
2011-09-08 04:00:00,9,95.81481481481481
2011-09-09 04:00:00,10,92.75
2011-09-10 04:00:00,11,89.93103448275862
2011-09-11 04:00:00,12,87.33333333333333
2011-09-12 04:00:00,13,84.93548387096774
2011-09-13 04:00:00,14,4.032258064516129
2011-09-14 04:00:00,15,4.516129032258065
2011-09-15 04:00:00,16,5.032258064516129
2011-09-16 04:00:00,17,5.580645161290323
2011-09-17 04:00:00,18,6.129032258064516
2011-09-18 04:00:00,19,6.67741935483871
2011-09-19 04:00:00,20,7.225806451612903
2011-09-20 04:00:00,21,7.903225806451613
2011-09-21 04:00:00,22,8.580645161290322
2011-09-22 04:00:00,23,9.258064516129032
2011-09-23 04:00:00,24,10.03225806451613
2011-09-24 04:00:00,25,10.806451612903226
2011-09-25 04:00:00,26,11.64516129032258
2011-09-26 04:00:00,27,12.483870967741936
2011-09-27 04:00:00,28,13.32258064516129
2011-09-28 04:00:00,29,14.161290322580646
2011-09-29 04:00:00,30,15.0
2011-09-30 04:00:00,31,16.0
2011-10-01 04:00:00,32,17.5
2011-10-02 04:00:00,33,18.5
2011-10-03 04:00:00,34,19.5
2011-10-04 04:00:00,35,20.5
2011-10-05 04:00:00,36,21.5
2011-10-06 04:00:00,37,22.5
2011-10-07 04:00:00,38,23.5
2011-10-08 04:00:00,39,24.5
2011-10-09 04:00:00,40,25.5
2011-10-10 04:00:00,41,26.5
2011-10-11 04:00:00,42,27.5
2011-10-12 04:00:00,43,28.5
2011-10-13 04:00:00,44,29.5
2011-10-14 04:00:00,45,30.5
2011-10-15 04:00:00,46,31.5
2011-10-16 04:00:00,47,32.5
2011-10-17 04:00:00,48,33.5
2011-10-18 04:00:00,0,32.86666666666667
2011-10-19 04:00:00,0,32.2
2011-10-20 04:00:00,0,31.5
2011-10-21 04:00:00,1,30.8
2011-10-22 04:00:00,2,30.1
2011-10-23 04:00:00,3,29.4
2011-10-24 04:00:00,4,28.7
2011-10-25 04:00:00,5,28.0
2011-10-26 04:00:00,6,27.3
2011-10-27 04:00:00,7,26.6
2011-10-28 04:00:00,8,25.9
2011-10-29 04:00:00,9,25.2
2011-10-30 04:00:00,10,24.5
2011-10-31 04:00:00,11,24.06451612903226
2011-11-01 04:00:00,12,23.419354838709676
2011-11-02 04:00:00,13,22.774193548387096
2011-11-03 04:00:00,14,22.129032258064516
