Date & Time,Inactivity,Over past 30 days
2018-02-25 04:00:00,4910,4910.0
2018-02-26 04:00:00,0,2455.0
2018-02-27 04:00:00,1,1637.0
2018-02-28 04:00:00,0,1227.75
2018-03-01 04:00:00,1,982.4
2018-03-02 04:00:00,0,818.6666666666666
2018-03-03 04:00:00,1,701.8571428571429
2018-03-04 04:00:00,2,614.375
2018-03-05 04:00:00,0,546.1111111111111
2018-03-06 04:00:00,0,491.5
2018-03-07 04:00:00,0,446.8181818181818
2018-03-08 04:00:00,0,409.5833333333333
2018-03-09 04:00:00,0,378.0769230769231
2018-03-10 04:00:00,1,351.14285714285717
2018-03-11 04:00:00,0,327.73333333333335
2018-03-12 04:00:00,1,307.3125
2018-03-13 04:00:00,0,289.2352941176471
2018-03-14 04:00:00,0,273.1666666666667
2018-03-15 04:00:00,1,258.8421052631579
2018-03-16 04:00:00,0,245.9
2018-03-17 04:00:00,1,234.23809523809524
2018-03-18 04:00:00,2,223.6818181818182
2018-03-19 04:00:00,0,213.95652173913044
2018-03-20 04:00:00,0,205.04166666666666
2018-03-21 04:00:00,1,196.88
2018-03-22 04:00:00,2,189.3846153846154
2018-03-23 04:00:00,3,182.4814814814815
2018-03-24 04:00:00,4,176.10714285714286
2018-03-25 04:00:00,5,0.9285714285714286
2018-03-26 04:00:00,0,0.9285714285714286
2018-03-27 04:00:00,0,0.8928571428571429
2018-03-28 04:00:00,1,0.9285714285714286
2018-03-29 04:00:00,2,0.9655172413793104
2018-03-30 04:00:00,0,0.9333333333333333
2018-03-31 04:00:00,1,0.9354838709677419
2018-04-01 04:00:00,2,0.967741935483871
2018-04-02 04:00:00,3,1.064516129032258
2018-04-03 04:00:00,4,1.1612903225806452
2018-04-04 04:00:00,5,1.2580645161290323
2018-04-05 04:00:00,6,1.4516129032258065
2018-04-06 04:00:00,7,1.6774193548387097
2018-04-07 04:00:00,8,1.935483870967742
2018-04-08 04:00:00,9,2.225806451612903
2018-04-09 04:00:00,0,2.225806451612903
