Date & Time,Inactivity,Over past 30 days
2011-05-08 04:00:00,2425,2425.0
2011-05-09 04:00:00,0,1212.5
2011-05-10 04:00:00,0,808.3333333333334
2011-05-11 04:00:00,1,606.5
2011-05-12 04:00:00,0,485.2
2011-05-13 04:00:00,1,404.5
2011-05-14 04:00:00,2,347.0
2011-05-15 04:00:00,3,304.0
2011-05-16 04:00:00,4,270.6666666666667
2011-05-17 04:00:00,5,244.1
2011-05-18 04:00:00,6,222.45454545454547
2011-05-19 04:00:00,0,203.91666666666666
2011-05-20 04:00:00,1,188.30769230769232
2011-05-21 04:00:00,2,175.0
2011-05-22 04:00:00,3,163.53333333333333
2011-05-23 04:00:00,4,153.5625
2011-05-24 04:00:00,5,144.8235294117647
2011-05-25 04:00:00,6,137.11111111111111
2011-05-26 04:00:00,7,130.26315789473685
2011-05-27 04:00:00,8,124.15
2011-05-28 04:00:00,9,118.66666666666667
2011-05-29 04:00:00,10,113.72727272727273
2011-05-30 04:00:00,11,109.26086956521739
2011-05-31 04:00:00,12,105.20833333333333
2011-06-01 04:00:00,13,101.52
2011-06-02 04:00:00,0,97.61538461538461
2011-06-03 04:00:00,0,94.0
2011-06-04 04:00:00,1,90.67857142857143
2011-06-05 04:00:00,2,87.62068965517241
2011-06-06 04:00:00,0,84.7
2011-06-07 04:00:00,1,82.0
2011-06-08 04:00:00,0,3.774193548387097
2011-06-09 04:00:00,1,3.806451612903226
2011-06-10 04:00:00,2,3.870967741935484
2011-06-11 04:00:00,3,3.935483870967742
2011-06-12 04:00:00,4,4.064516129032258
2011-06-13 04:00:00,5,4.193548387096774
2011-06-14 04:00:00,0,4.129032258064516
2011-06-15 04:00:00,0,4.032258064516129
2011-06-16 04:00:00,1,3.935483870967742
2011-06-17 04:00:00,0,3.774193548387097
2011-06-18 04:00:00,1,3.6129032258064515
2011-06-19 04:00:00,2,3.6774193548387095
2011-06-20 04:00:00,3,3.7419354838709675
2011-06-21 04:00:00,0,3.6774193548387095
2011-06-22 04:00:00,1,3.6129032258064515
2011-06-23 04:00:00,2,3.5483870967741935
2011-06-24 04:00:00,3,3.4838709677419355
2011-06-25 04:00:00,4,3.4193548387096775
2011-06-26 04:00:00,5,3.3548387096774195
2011-06-27 04:00:00,6,3.2903225806451615
2011-06-28 04:00:00,7,3.225806451612903
2011-06-29 04:00:00,0,2.903225806451613
2011-06-30 04:00:00,1,2.5806451612903225
2011-07-01 04:00:00,2,1.9
2011-07-02 04:00:00,3,2.0
2011-07-03 04:00:00,4,2.1333333333333333
2011-07-04 04:00:00,5,2.2666666666666666
2011-07-05 04:00:00,6,2.4
2011-07-06 04:00:00,7,2.6333333333333333
2011-07-07 04:00:00,8,2.8666666666666667
2011-07-08 04:00:00,9,3.1666666666666665
2011-07-09 04:00:00,10,3.466666666666667
2011-07-10 04:00:00,11,3.7666666666666666
2011-07-11 04:00:00,12,4.066666666666666
2011-07-12 04:00:00,13,4.366666666666666
2011-07-13 04:00:00,14,4.666666666666667
2011-07-14 04:00:00,15,5.166666666666667
2011-07-15 04:00:00,0,5.166666666666667
2011-07-16 04:00:00,0,5.133333333333334
2011-07-17 04:00:00,1,5.166666666666667
2011-07-18 04:00:00,2,5.2
2011-07-19 04:00:00,3,5.233333333333333
2011-07-20 04:00:00,4,5.266666666666667
2011-07-21 04:00:00,5,5.433333333333334
2011-07-22 04:00:00,6,5.6
2011-07-23 04:00:00,7,5.766666666666667
2011-07-24 04:00:00,8,5.933333333333334
2011-07-25 04:00:00,9,6.1
2011-07-26 04:00:00,10,6.266666666666667
2011-07-27 04:00:00,11,6.433333333333334
2011-07-28 04:00:00,12,6.6
2011-07-29 04:00:00,13,7.033333333333333
2011-07-30 04:00:00,14,7.466666666666667
2011-07-31 04:00:00,15,7.709677419354839
2011-08-01 04:00:00,16,8.161290322580646
2011-08-02 04:00:00,17,8.612903225806452
2011-08-03 04:00:00,18,9.064516129032258
2011-08-04 04:00:00,19,9.516129032258064
2011-08-05 04:00:00,20,9.96774193548387
2011-08-06 04:00:00,21,10.419354838709678
2011-08-07 04:00:00,22,10.870967741935484
2011-08-08 04:00:00,23,11.32258064516129
2011-08-09 04:00:00,24,11.774193548387096
2011-08-10 04:00:00,25,12.225806451612904
2011-08-11 04:00:00,26,12.67741935483871
2011-08-12 04:00:00,27,13.129032258064516
2011-08-13 04:00:00,28,13.580645161290322
2011-08-14 04:00:00,29,14.03225806451613
2011-08-15 04:00:00,30,15.0
2011-08-16 04:00:00,31,16.0
2011-08-17 04:00:00,32,17.0
2011-08-18 04:00:00,33,18.0
2011-08-19 04:00:00,34,19.0
2011-08-20 04:00:00,0,18.870967741935484
2011-08-21 04:00:00,1,18.741935483870968
2011-08-22 04:00:00,2,18.612903225806452
2011-08-23 04:00:00,3,18.483870967741936
2011-08-24 04:00:00,4,18.35483870967742
2011-08-25 04:00:00,0,18.06451612903226
2011-08-26 04:00:00,1,17.774193548387096
2011-08-27 04:00:00,2,17.483870967741936
2011-08-28 04:00:00,3,17.193548387096776
2011-08-29 04:00:00,0,16.774193548387096
2011-08-30 04:00:00,0,16.322580645161292
2011-08-31 04:00:00,0,15.838709677419354
2011-09-01 04:00:00,1,15.35483870967742
2011-09-02 04:00:00,2,14.870967741935484
2011-09-03 04:00:00,3,14.387096774193548
2011-09-04 04:00:00,0,13.774193548387096
2011-09-05 04:00:00,1,13.161290322580646
2011-09-06 04:00:00,2,12.548387096774194
2011-09-07 04:00:00,3,11.935483870967742
2011-09-08 04:00:00,4,11.32258064516129
2011-09-09 04:00:00,5,10.709677419354838
2011-09-10 04:00:00,6,10.096774193548388
2011-09-11 04:00:00,7,9.483870967741936
2011-09-12 04:00:00,8,8.870967741935484
2011-09-13 04:00:00,9,8.258064516129032
2011-09-14 04:00:00,10,7.645161290322581
2011-09-15 04:00:00,11,7.032258064516129
2011-09-16 04:00:00,12,6.419354838709677
2011-09-17 04:00:00,13,5.806451612903226
2011-09-18 04:00:00,14,5.193548387096774
2011-09-19 04:00:00,15,4.580645161290323
2011-09-20 04:00:00,16,5.096774193548387
2011-09-21 04:00:00,17,5.612903225806452
2011-09-22 04:00:00,18,6.129032258064516
2011-09-23 04:00:00,19,6.645161290322581
2011-09-24 04:00:00,20,7.161290322580645
2011-09-25 04:00:00,21,7.838709677419355
2011-09-26 04:00:00,22,8.516129032258064
2011-09-27 04:00:00,23,9.193548387096774
2011-09-28 04:00:00,24,9.870967741935484
2011-09-29 04:00:00,25,10.67741935483871
2011-09-30 04:00:00,26,11.516129032258064
2011-10-01 04:00:00,27,12.766666666666667
2011-10-02 04:00:00,28,13.633333333333333
2011-10-03 04:00:00,29,14.5
2011-10-04 04:00:00,30,15.5
2011-10-05 04:00:00,31,16.5
2011-10-06 04:00:00,32,17.5
2011-10-07 04:00:00,33,18.5
2011-10-08 04:00:00,0,18.366666666666667
2011-10-09 04:00:00,1,18.233333333333334
2011-10-10 04:00:00,2,18.1
2011-10-11 04:00:00,3,17.966666666666665
2011-10-12 04:00:00,4,17.833333333333332
2011-10-13 04:00:00,5,17.7
2011-10-14 04:00:00,6,17.566666666666666
2011-10-15 04:00:00,7,17.433333333333334
2011-10-16 04:00:00,8,17.3
2011-10-17 04:00:00,9,17.166666666666668
2011-10-18 04:00:00,10,17.033333333333335
2011-10-19 04:00:00,11,16.9
2011-10-20 04:00:00,12,16.766666666666666
2011-10-21 04:00:00,13,16.633333333333333
2011-10-22 04:00:00,14,16.5
2011-10-23 04:00:00,15,16.366666666666667
