Date & Time,Inactivity,Over past 30 days
2004-11-17 04:00:00,62,62.0
2004-11-18 04:00:00,0,31.0
2004-11-19 04:00:00,1,21.0
2004-11-20 04:00:00,0,15.75
2004-11-21 04:00:00,1,12.8
2004-11-22 04:00:00,2,11.0
2004-11-23 04:00:00,0,9.428571428571429
2004-11-24 04:00:00,1,8.375
2004-11-25 04:00:00,2,7.666666666666667
2004-11-26 04:00:00,3,7.2
2004-11-27 04:00:00,4,6.909090909090909
2004-11-28 04:00:00,0,6.333333333333333
2004-11-29 04:00:00,0,5.846153846153846
2004-11-30 04:00:00,1,5.5
2004-12-01 04:00:00,2,5.266666666666667
2004-12-02 04:00:00,3,5.125
2004-12-03 04:00:00,4,5.0588235294117645
2004-12-04 04:00:00,5,5.055555555555555
2004-12-05 04:00:00,6,5.105263157894737
2004-12-06 04:00:00,7,5.2
2004-12-07 04:00:00,8,5.333333333333333
2004-12-08 04:00:00,9,5.5
2004-12-09 04:00:00,10,5.695652173913044
2004-12-10 04:00:00,11,5.916666666666667
2004-12-11 04:00:00,12,6.16
2004-12-12 04:00:00,13,6.423076923076923
2004-12-13 04:00:00,14,6.703703703703703
2004-12-14 04:00:00,15,7.0
2004-12-15 04:00:00,16,7.310344827586207
2004-12-16 04:00:00,17,7.633333333333334
2004-12-17 04:00:00,18,6.166666666666667
2004-12-18 04:00:00,19,6.8
2004-12-19 04:00:00,20,7.433333333333334
2004-12-20 04:00:00,21,8.133333333333333
2004-12-21 04:00:00,22,8.833333333333334
2004-12-22 04:00:00,23,9.533333333333333
2004-12-23 04:00:00,24,10.333333333333334
2004-12-24 04:00:00,25,11.133333333333333
2004-12-25 04:00:00,26,11.933333333333334
2004-12-26 04:00:00,27,12.733333333333333
2004-12-27 04:00:00,28,13.533333333333333
2004-12-28 04:00:00,29,14.5
2004-12-29 04:00:00,30,15.5
2004-12-30 04:00:00,31,16.5
2004-12-31 04:00:00,32,17.0
2005-01-01 04:00:00,33,18.0
2005-01-02 04:00:00,34,19.0
2005-01-03 04:00:00,35,20.0
2005-01-04 04:00:00,36,21.0
2005-01-05 04:00:00,37,22.0
2005-01-06 04:00:00,38,23.0
2005-01-07 04:00:00,39,24.0
2005-01-08 04:00:00,40,25.0
2005-01-09 04:00:00,41,26.0
2005-01-10 04:00:00,42,27.0
2005-01-11 04:00:00,43,28.0
2005-01-12 04:00:00,44,29.0
2005-01-13 04:00:00,45,30.0
2005-01-14 04:00:00,46,31.0
2005-01-15 04:00:00,47,32.0
2005-01-16 04:00:00,48,33.0
2005-01-17 04:00:00,49,34.0
2005-01-18 04:00:00,50,35.0
2005-01-19 04:00:00,51,36.0
2005-01-20 04:00:00,52,37.0
2005-01-21 04:00:00,53,38.0
2005-01-22 04:00:00,54,39.0
2005-01-23 04:00:00,55,40.0
2005-01-24 04:00:00,56,41.0
2005-01-25 04:00:00,57,42.0
2005-01-26 04:00:00,58,43.0
2005-01-27 04:00:00,59,44.0
2005-01-28 04:00:00,60,45.0
2005-01-29 04:00:00,61,46.0
2005-01-30 04:00:00,62,47.0
2005-01-31 04:00:00,63,48.0
2005-02-01 04:00:00,64,49.0
2005-02-02 04:00:00,65,50.0
2005-02-03 04:00:00,0,48.87096774193548
2005-02-04 04:00:00,1,47.74193548387097
2005-02-05 04:00:00,2,46.61290322580645
2005-02-06 04:00:00,3,45.483870967741936
2005-02-07 04:00:00,4,44.354838709677416
2005-02-08 04:00:00,5,43.225806451612904
2005-02-09 04:00:00,6,42.096774193548384
2005-02-10 04:00:00,7,40.96774193548387
2005-02-11 04:00:00,8,39.83870967741935
2005-02-12 04:00:00,9,38.70967741935484
2005-02-13 04:00:00,10,37.58064516129032
2005-02-14 04:00:00,11,36.45161290322581
2005-02-15 04:00:00,12,35.32258064516129
2005-02-16 04:00:00,13,34.193548387096776
2005-02-17 04:00:00,14,33.064516129032256
2005-02-18 04:00:00,15,31.93548387096774
2005-02-19 04:00:00,16,30.806451612903224
2005-02-20 04:00:00,17,29.677419354838708
2005-02-21 04:00:00,18,28.548387096774192
2005-02-22 04:00:00,19,27.419354838709676
2005-02-23 04:00:00,0,25.64516129032258
2005-02-24 04:00:00,0,23.838709677419356
2005-02-25 04:00:00,0,22.0
2005-02-26 04:00:00,1,20.161290322580644
2005-02-27 04:00:00,2,18.322580645161292
2005-02-28 04:00:00,3,16.483870967741936
2005-03-01 04:00:00,4,9.464285714285714
2005-03-02 04:00:00,5,7.321428571428571
2005-03-03 04:00:00,0,7.321428571428571
2005-03-04 04:00:00,0,7.285714285714286
2005-03-05 04:00:00,0,7.214285714285714
2005-03-06 04:00:00,1,7.142857142857143
2005-03-07 04:00:00,2,7.071428571428571
2005-03-08 04:00:00,3,7.0
2005-03-09 04:00:00,0,6.785714285714286
2005-03-10 04:00:00,0,6.535714285714286
2005-03-11 04:00:00,0,6.25
2005-03-12 04:00:00,1,5.964285714285714
2005-03-13 04:00:00,2,5.678571428571429
2005-03-14 04:00:00,3,5.392857142857143
2005-03-15 04:00:00,0,4.964285714285714
2005-03-16 04:00:00,1,4.535714285714286
2005-03-17 04:00:00,2,4.107142857142857
2005-03-18 04:00:00,3,3.6785714285714284
2005-03-19 04:00:00,4,3.25
2005-03-20 04:00:00,5,2.8214285714285716
2005-03-21 04:00:00,6,2.392857142857143
2005-03-22 04:00:00,7,1.9642857142857142
2005-03-23 04:00:00,0,1.9642857142857142
2005-03-24 04:00:00,1,2.0
2005-03-25 04:00:00,2,2.0714285714285716
2005-03-26 04:00:00,3,2.142857142857143
2005-03-27 04:00:00,4,2.2142857142857144
2005-03-28 04:00:00,5,2.2857142857142856
2005-03-29 04:00:00,6,2.413793103448276
2005-03-30 04:00:00,7,2.566666666666667
2005-03-31 04:00:00,8,2.7419354838709675
2005-04-01 04:00:00,9,2.903225806451613
2005-04-02 04:00:00,10,3.064516129032258
2005-04-03 04:00:00,11,3.4193548387096775
2005-04-04 04:00:00,12,3.806451612903226
2005-04-05 04:00:00,13,4.225806451612903
2005-04-06 04:00:00,14,4.645161290322581
2005-04-07 04:00:00,15,5.064516129032258
2005-04-08 04:00:00,16,5.483870967741935
2005-04-09 04:00:00,17,6.032258064516129
2005-04-10 04:00:00,18,6.612903225806452
2005-04-11 04:00:00,19,7.225806451612903
2005-04-12 04:00:00,20,7.838709677419355
2005-04-13 04:00:00,21,8.451612903225806
2005-04-14 04:00:00,22,9.064516129032258
2005-04-15 04:00:00,0,9.064516129032258
2005-04-16 04:00:00,1,9.064516129032258
2005-04-17 04:00:00,2,9.064516129032258
2005-04-18 04:00:00,3,9.064516129032258
2005-04-19 04:00:00,4,9.064516129032258
2005-04-20 04:00:00,5,9.064516129032258
2005-04-21 04:00:00,6,9.064516129032258
2005-04-22 04:00:00,7,9.064516129032258
2005-04-23 04:00:00,8,9.32258064516129
2005-04-24 04:00:00,9,9.580645161290322
2005-04-25 04:00:00,10,9.838709677419354
2005-04-26 04:00:00,11,10.096774193548388
2005-04-27 04:00:00,12,10.35483870967742
2005-04-28 04:00:00,13,10.612903225806452
2005-04-29 04:00:00,0,10.419354838709678
2005-04-30 04:00:00,1,10.225806451612904
