Date & Time,Inactivity,Over past 30 days
2011-12-07 04:00:00,2638,2638.0
2011-12-08 04:00:00,0,1319.0
2011-12-09 04:00:00,0,879.3333333333334
2011-12-10 04:00:00,1,659.75
2011-12-11 04:00:00,2,528.2
2011-12-12 04:00:00,3,440.6666666666667
2011-12-13 04:00:00,4,378.2857142857143
2011-12-14 04:00:00,5,331.625
2011-12-15 04:00:00,6,295.44444444444446
2011-12-16 04:00:00,7,266.6
2011-12-17 04:00:00,8,243.0909090909091
2011-12-18 04:00:00,9,223.58333333333334
2011-12-19 04:00:00,10,207.15384615384616
2011-12-20 04:00:00,11,193.14285714285714
2011-12-21 04:00:00,12,181.06666666666666
2011-12-22 04:00:00,13,170.5625
2011-12-23 04:00:00,14,161.35294117647058
2011-12-24 04:00:00,15,153.22222222222223
2011-12-25 04:00:00,16,146.0
2011-12-26 04:00:00,17,139.55
2011-12-27 04:00:00,18,133.76190476190476
2011-12-28 04:00:00,19,128.54545454545453
2011-12-29 04:00:00,20,123.82608695652173
2011-12-30 04:00:00,21,119.54166666666667
2011-12-31 04:00:00,22,115.64
2012-01-01 04:00:00,23,112.07692307692308
2012-01-02 04:00:00,24,108.81481481481481
2012-01-03 04:00:00,25,105.82142857142857
2012-01-04 04:00:00,26,103.06896551724138
2012-01-05 04:00:00,27,100.53333333333333
2012-01-06 04:00:00,28,98.19354838709677
2012-01-07 04:00:00,29,14.03225806451613
2012-01-08 04:00:00,30,15.0
2012-01-09 04:00:00,31,16.0
2012-01-10 04:00:00,32,17.0
2012-01-11 04:00:00,33,18.0
2012-01-12 04:00:00,34,19.0
2012-01-13 04:00:00,35,20.0
2012-01-14 04:00:00,36,21.0
2012-01-15 04:00:00,37,22.0
2012-01-16 04:00:00,38,23.0
2012-01-17 04:00:00,39,24.0
2012-01-18 04:00:00,40,25.0
2012-01-19 04:00:00,41,26.0
2012-01-20 04:00:00,42,27.0
2012-01-21 04:00:00,43,28.0
2012-01-22 04:00:00,44,29.0
2012-01-23 04:00:00,45,30.0
2012-01-24 04:00:00,46,31.0
2012-01-25 04:00:00,47,32.0
2012-01-26 04:00:00,48,33.0
2012-01-27 04:00:00,49,34.0
2012-01-28 04:00:00,50,35.0
2012-01-29 04:00:00,51,36.0
2012-01-30 04:00:00,52,37.0
2012-01-31 04:00:00,53,38.0
2012-02-01 04:00:00,54,39.0
2012-02-02 04:00:00,55,40.0
2012-02-03 04:00:00,56,41.0
2012-02-04 04:00:00,57,42.0
2012-02-05 04:00:00,58,43.0
2012-02-06 04:00:00,59,44.0
2012-02-07 04:00:00,60,45.0
2012-02-08 04:00:00,61,46.0
2012-02-09 04:00:00,62,47.0
2012-02-10 04:00:00,63,48.0
2012-02-11 04:00:00,64,49.0
2012-02-12 04:00:00,65,50.0
2012-02-13 04:00:00,66,51.0
2012-02-14 04:00:00,67,52.0
2012-02-15 04:00:00,68,53.0
2012-02-16 04:00:00,69,54.0
2012-02-17 04:00:00,70,55.0
2012-02-18 04:00:00,71,56.0
2012-02-19 04:00:00,72,57.0
2012-02-20 04:00:00,73,58.0
2012-02-21 04:00:00,74,59.0
2012-02-22 04:00:00,75,60.0
2012-02-23 04:00:00,76,61.0
2012-02-24 04:00:00,77,62.0
2012-02-25 04:00:00,78,63.0
