Date & Time,Inactivity,Over past 30 days
2011-11-17 04:00:00,2618,2618.0
2011-11-18 04:00:00,0,1309.0
2011-11-19 04:00:00,1,873.0
2011-11-20 04:00:00,2,655.25
2011-11-21 04:00:00,0,524.2
2011-11-22 04:00:00,0,436.8333333333333
2011-11-23 04:00:00,0,374.42857142857144
2011-11-24 04:00:00,1,327.75
2011-11-25 04:00:00,2,291.55555555555554
2011-11-26 04:00:00,3,262.7
2011-11-27 04:00:00,4,239.1818181818182
2011-11-28 04:00:00,5,219.66666666666666
2011-11-29 04:00:00,6,203.23076923076923
2011-11-30 04:00:00,7,189.21428571428572
2011-12-01 04:00:00,8,177.13333333333333
2011-12-02 04:00:00,9,166.625
2011-12-03 04:00:00,10,157.41176470588235
2011-12-04 04:00:00,11,149.27777777777777
2011-12-05 04:00:00,12,142.05263157894737
2011-12-06 04:00:00,13,135.6
2011-12-07 04:00:00,14,129.8095238095238
2011-12-08 04:00:00,15,124.5909090909091
2011-12-09 04:00:00,0,119.17391304347827
2011-12-10 04:00:00,1,114.25
2011-12-11 04:00:00,0,109.68
2011-12-12 04:00:00,0,105.46153846153847
2011-12-13 04:00:00,0,101.55555555555556
2011-12-14 04:00:00,1,97.96428571428571
2011-12-15 04:00:00,0,94.58620689655173
2011-12-16 04:00:00,0,91.43333333333334
2011-12-17 04:00:00,0,4.166666666666667
2011-12-18 04:00:00,1,4.2
2011-12-19 04:00:00,0,4.166666666666667
2011-12-20 04:00:00,1,4.133333333333334
2011-12-21 04:00:00,0,4.133333333333334
2011-12-22 04:00:00,0,4.133333333333334
2011-12-23 04:00:00,0,4.133333333333334
2011-12-24 04:00:00,0,4.1
2011-12-25 04:00:00,1,4.066666666666666
2011-12-26 04:00:00,2,4.033333333333333
2011-12-27 04:00:00,3,4.0
2011-12-28 04:00:00,4,3.966666666666667
2011-12-29 04:00:00,5,3.933333333333333
2011-12-30 04:00:00,6,3.9
2011-12-31 04:00:00,7,4.0
