Date & Time,Inactivity,Over past 30 days
2007-10-23 04:00:00,1132,1132.0
2007-10-24 04:00:00,0,566.0
2007-10-25 04:00:00,1,377.6666666666667
2007-10-26 04:00:00,2,283.75
2007-10-27 04:00:00,3,227.6
2007-10-28 04:00:00,4,190.33333333333334
2007-10-29 04:00:00,5,163.85714285714286
2007-10-30 04:00:00,6,144.125
2007-10-31 04:00:00,0,128.11111111111111
2007-11-01 04:00:00,1,115.4
2007-11-02 04:00:00,2,105.0909090909091
2007-11-03 04:00:00,3,96.58333333333333
2007-11-04 04:00:00,4,89.46153846153847
2007-11-05 04:00:00,5,83.42857142857143
2007-11-06 04:00:00,6,78.26666666666667
2007-11-07 04:00:00,7,73.8125
2007-11-08 04:00:00,8,69.94117647058823
2007-11-09 04:00:00,9,66.55555555555556
2007-11-10 04:00:00,10,63.578947368421055
2007-11-11 04:00:00,11,60.95
2007-11-12 04:00:00,12,58.61904761904762
2007-11-13 04:00:00,13,56.54545454545455
2007-11-14 04:00:00,14,54.69565217391305
2007-11-15 04:00:00,15,53.041666666666664
2007-11-16 04:00:00,16,51.56
2007-11-17 04:00:00,17,50.23076923076923
2007-11-18 04:00:00,18,49.03703703703704
2007-11-19 04:00:00,19,47.964285714285715
2007-11-20 04:00:00,20,47.0
2007-11-21 04:00:00,0,45.43333333333333
2007-11-22 04:00:00,1,44.0
2007-11-23 04:00:00,2,7.548387096774194
2007-11-24 04:00:00,3,7.645161290322581
2007-11-25 04:00:00,4,7.741935483870968
2007-11-26 04:00:00,5,7.838709677419355
2007-11-27 04:00:00,6,7.935483870967742
2007-11-28 04:00:00,7,8.03225806451613
2007-11-29 04:00:00,8,8.129032258064516
2007-11-30 04:00:00,9,8.225806451612904
2007-12-01 04:00:00,0,8.466666666666667
2007-12-02 04:00:00,1,8.433333333333334
2007-12-03 04:00:00,2,8.4
2007-12-04 04:00:00,3,8.366666666666667
2007-12-05 04:00:00,4,8.333333333333334
2007-12-06 04:00:00,5,8.3
2007-12-07 04:00:00,6,8.266666666666667
2007-12-08 04:00:00,7,8.233333333333333
2007-12-09 04:00:00,8,8.2
2007-12-10 04:00:00,9,8.166666666666666
2007-12-11 04:00:00,10,8.133333333333333
2007-12-12 04:00:00,11,8.1
2007-12-13 04:00:00,12,8.066666666666666
2007-12-14 04:00:00,13,8.033333333333333
2007-12-15 04:00:00,14,8.0
2007-12-16 04:00:00,15,7.966666666666667
2007-12-17 04:00:00,16,7.933333333333334
2007-12-18 04:00:00,17,7.9
2007-12-19 04:00:00,18,7.866666666666666
2007-12-20 04:00:00,19,7.833333333333333
2007-12-21 04:00:00,20,8.5
2007-12-22 04:00:00,21,9.166666666666666
2007-12-23 04:00:00,22,9.833333333333334
2007-12-24 04:00:00,23,10.5
2007-12-25 04:00:00,24,11.166666666666666
2007-12-26 04:00:00,25,11.833333333333334
2007-12-27 04:00:00,26,12.5
2007-12-28 04:00:00,27,13.166666666666666
2007-12-29 04:00:00,28,13.833333333333334
2007-12-30 04:00:00,29,14.5
2007-12-31 04:00:00,30,15.0
2008-01-01 04:00:00,31,16.0
2008-01-02 04:00:00,32,17.0
2008-01-03 04:00:00,33,18.0
2008-01-04 04:00:00,34,19.0
2008-01-05 04:00:00,35,20.0
2008-01-06 04:00:00,36,21.0
2008-01-07 04:00:00,37,22.0
2008-01-08 04:00:00,38,23.0
2008-01-09 04:00:00,39,24.0
2008-01-10 04:00:00,40,25.0
2008-01-11 04:00:00,41,26.0
2008-01-12 04:00:00,42,27.0
2008-01-13 04:00:00,43,28.0
2008-01-14 04:00:00,44,29.0
2008-01-15 04:00:00,45,30.0
2008-01-16 04:00:00,46,31.0
2008-01-17 04:00:00,47,32.0
2008-01-18 04:00:00,48,33.0
2008-01-19 04:00:00,49,34.0
2008-01-20 04:00:00,50,35.0
2008-01-21 04:00:00,51,36.0
2008-01-22 04:00:00,52,37.0
2008-01-23 04:00:00,53,38.0
2008-01-24 04:00:00,0,37.25806451612903
2008-01-25 04:00:00,1,36.516129032258064
2008-01-26 04:00:00,2,35.774193548387096
2008-01-27 04:00:00,3,35.03225806451613
2008-01-28 04:00:00,0,34.16129032258065
2008-01-29 04:00:00,1,33.29032258064516
2008-01-30 04:00:00,0,32.354838709677416
2008-01-31 04:00:00,1,31.419354838709676
2008-02-01 04:00:00,2,30.483870967741936
2008-02-02 04:00:00,3,29.548387096774192
2008-02-03 04:00:00,4,28.612903225806452
2008-02-04 04:00:00,5,27.677419354838708
2008-02-05 04:00:00,6,26.741935483870968
2008-02-06 04:00:00,7,25.806451612903224
2008-02-07 04:00:00,8,24.870967741935484
2008-02-08 04:00:00,9,23.93548387096774
2008-02-09 04:00:00,10,23.0
2008-02-10 04:00:00,11,22.06451612903226
2008-02-11 04:00:00,0,20.741935483870968
2008-02-12 04:00:00,1,19.419354838709676
2008-02-13 04:00:00,2,18.096774193548388
2008-02-14 04:00:00,0,16.677419354838708
2008-02-15 04:00:00,1,15.258064516129032
2008-02-16 04:00:00,2,13.838709677419354
2008-02-17 04:00:00,3,12.419354838709678
2008-02-18 04:00:00,4,11.0
2008-02-19 04:00:00,5,9.580645161290322
2008-02-20 04:00:00,6,8.161290322580646
2008-02-21 04:00:00,7,6.741935483870968
2008-02-22 04:00:00,8,5.32258064516129
2008-02-23 04:00:00,9,3.903225806451613
2008-02-24 04:00:00,10,4.225806451612903
2008-02-25 04:00:00,11,4.548387096774194
2008-02-26 04:00:00,12,4.870967741935484
2008-02-27 04:00:00,13,5.193548387096774
2008-02-28 04:00:00,14,5.645161290322581
2008-02-29 04:00:00,15,6.096774193548387
2008-03-01 04:00:00,16,6.9655172413793105
2008-03-02 04:00:00,17,7.448275862068965
2008-03-03 04:00:00,18,7.931034482758621
2008-03-04 04:00:00,19,8.413793103448276
2008-03-05 04:00:00,20,8.89655172413793
2008-03-06 04:00:00,21,9.379310344827585
2008-03-07 04:00:00,22,9.862068965517242
2008-03-08 04:00:00,23,10.344827586206897
2008-03-09 04:00:00,24,10.827586206896552
2008-03-10 04:00:00,25,11.310344827586206
2008-03-11 04:00:00,26,12.206896551724139
2008-03-12 04:00:00,27,13.10344827586207
2008-03-13 04:00:00,28,14.0
2008-03-14 04:00:00,29,15.0
2008-03-15 04:00:00,30,16.0
2008-03-16 04:00:00,31,17.0
2008-03-17 04:00:00,32,18.0
2008-03-18 04:00:00,33,19.0
2008-03-19 04:00:00,34,20.0
2008-03-20 04:00:00,35,21.0
2008-03-21 04:00:00,36,22.0
2008-03-22 04:00:00,37,23.0
2008-03-23 04:00:00,38,24.0
2008-03-24 04:00:00,39,25.0
