Date & Time,Inactivity,Over past 30 days
2008-08-10 04:00:00,1424,1424.0
2008-08-11 04:00:00,0,712.0
2008-08-12 04:00:00,1,475.0
2008-08-13 04:00:00,2,356.75
2008-08-14 04:00:00,0,285.4
2008-08-15 04:00:00,1,238.0
2008-08-16 04:00:00,2,204.28571428571428
2008-08-17 04:00:00,3,179.125
2008-08-18 04:00:00,4,159.66666666666666
2008-08-19 04:00:00,0,143.7
2008-08-20 04:00:00,0,130.63636363636363
2008-08-21 04:00:00,0,119.75
2008-08-22 04:00:00,1,110.61538461538461
2008-08-23 04:00:00,2,102.85714285714286
2008-08-24 04:00:00,3,96.2
2008-08-25 04:00:00,4,90.4375
2008-08-26 04:00:00,5,85.41176470588235
2008-08-27 04:00:00,6,81.0
2008-08-28 04:00:00,7,77.10526315789474
2008-08-29 04:00:00,8,73.65
2008-08-30 04:00:00,9,70.57142857142857
2008-08-31 04:00:00,10,67.81818181818181
2008-09-01 04:00:00,11,65.34782608695652
2008-09-02 04:00:00,12,63.125
2008-09-03 04:00:00,13,61.12
2008-09-04 04:00:00,14,59.30769230769231
2008-09-05 04:00:00,15,57.666666666666664
2008-09-06 04:00:00,16,56.17857142857143
2008-09-07 04:00:00,17,54.827586206896555
2008-09-08 04:00:00,18,53.6
2008-09-09 04:00:00,19,52.483870967741936
2008-09-10 04:00:00,20,7.193548387096774
2008-09-11 04:00:00,21,7.870967741935484
2008-09-12 04:00:00,22,8.548387096774194
2008-09-13 04:00:00,23,9.225806451612904
2008-09-14 04:00:00,24,10.0
2008-09-15 04:00:00,25,10.774193548387096
2008-09-16 04:00:00,26,11.548387096774194
2008-09-17 04:00:00,27,12.32258064516129
2008-09-18 04:00:00,28,13.096774193548388
2008-09-19 04:00:00,29,14.03225806451613
2008-09-20 04:00:00,30,15.0
2008-09-21 04:00:00,31,16.0
2008-09-22 04:00:00,32,17.0
2008-09-23 04:00:00,33,18.0
2008-09-24 04:00:00,34,19.0
2008-09-25 04:00:00,35,20.0
2008-09-26 04:00:00,36,21.0
2008-09-27 04:00:00,37,22.0
2008-09-28 04:00:00,38,23.0
2008-09-29 04:00:00,39,24.0
2008-09-30 04:00:00,40,25.0
2008-10-01 04:00:00,0,25.133333333333333
2008-10-02 04:00:00,1,24.766666666666666
2008-10-03 04:00:00,0,24.333333333333332
2008-10-04 04:00:00,0,23.866666666666667
2008-10-05 04:00:00,0,23.366666666666667
2008-10-06 04:00:00,1,22.866666666666667
2008-10-07 04:00:00,2,22.366666666666667
2008-10-08 04:00:00,0,21.766666666666666
2008-10-09 04:00:00,1,21.166666666666668
2008-10-10 04:00:00,0,20.5
2008-10-11 04:00:00,0,19.8
2008-10-12 04:00:00,0,19.066666666666666
2008-10-13 04:00:00,1,18.333333333333332
2008-10-14 04:00:00,2,17.6
2008-10-15 04:00:00,3,16.866666666666667
2008-10-16 04:00:00,4,16.133333333333333
2008-10-17 04:00:00,5,15.4
2008-10-18 04:00:00,6,14.666666666666666
2008-10-19 04:00:00,7,13.933333333333334
2008-10-20 04:00:00,8,13.2
2008-10-21 04:00:00,0,12.166666666666666
2008-10-22 04:00:00,0,11.1
2008-10-23 04:00:00,1,10.033333333333333
2008-10-24 04:00:00,2,8.966666666666667
2008-10-25 04:00:00,3,7.9
2008-10-26 04:00:00,4,6.833333333333333
2008-10-27 04:00:00,5,5.766666666666667
2008-10-28 04:00:00,6,4.7
2008-10-29 04:00:00,7,3.6333333333333333
2008-10-30 04:00:00,8,2.566666666666667
2008-10-31 04:00:00,9,2.774193548387097
2008-11-01 04:00:00,10,3.096774193548387
