Date & Time,Inactivity,Over past 30 days
2005-08-23 04:00:00,341,341.0
2005-08-24 04:00:00,0,170.5
2005-08-25 04:00:00,1,114.0
2005-08-26 04:00:00,2,86.0
2005-08-27 04:00:00,3,69.4
2005-08-28 04:00:00,0,57.833333333333336
2005-08-29 04:00:00,1,49.714285714285715
2005-08-30 04:00:00,2,43.75
2005-08-31 04:00:00,3,39.22222222222222
2005-09-01 04:00:00,4,35.7
2005-09-02 04:00:00,5,32.90909090909091
2005-09-03 04:00:00,6,30.666666666666668
2005-09-04 04:00:00,7,28.846153846153847
2005-09-05 04:00:00,8,27.357142857142858
2005-09-06 04:00:00,9,26.133333333333333
2005-09-07 04:00:00,0,24.5
2005-09-08 04:00:00,0,23.058823529411764
2005-09-09 04:00:00,1,21.833333333333332
2005-09-10 04:00:00,2,20.789473684210527
2005-09-11 04:00:00,3,19.9
2005-09-12 04:00:00,4,19.142857142857142
2005-09-13 04:00:00,5,18.5
2005-09-14 04:00:00,6,17.956521739130434
2005-09-15 04:00:00,7,17.5
2005-09-16 04:00:00,8,17.12
2005-09-17 04:00:00,9,16.807692307692307
2005-09-18 04:00:00,10,16.555555555555557
2005-09-19 04:00:00,11,16.357142857142858
2005-09-20 04:00:00,12,16.20689655172414
2005-09-21 04:00:00,0,15.666666666666666
2005-09-22 04:00:00,1,15.193548387096774
2005-09-23 04:00:00,2,4.258064516129032
2005-09-24 04:00:00,3,4.354838709677419
2005-09-25 04:00:00,4,4.451612903225806
2005-09-26 04:00:00,5,4.548387096774194
2005-09-27 04:00:00,6,4.645161290322581
2005-09-28 04:00:00,0,4.645161290322581
2005-09-29 04:00:00,1,4.645161290322581
2005-09-30 04:00:00,2,4.645161290322581
2005-10-01 04:00:00,3,4.666666666666667
2005-10-02 04:00:00,4,4.633333333333334
2005-10-03 04:00:00,5,4.6
2005-10-04 04:00:00,6,4.566666666666666
2005-10-05 04:00:00,0,4.3
2005-10-06 04:00:00,1,4.033333333333333
2005-10-07 04:00:00,2,4.1
2005-10-08 04:00:00,3,4.2
2005-10-09 04:00:00,4,4.3
2005-10-10 04:00:00,5,4.4
2005-10-11 04:00:00,6,4.5
2005-10-12 04:00:00,0,4.366666666666666
2005-10-13 04:00:00,1,4.233333333333333
2005-10-14 04:00:00,2,4.1
2005-10-15 04:00:00,3,3.966666666666667
2005-10-16 04:00:00,4,3.8333333333333335
2005-10-17 04:00:00,5,3.7
2005-10-18 04:00:00,6,3.566666666666667
2005-10-19 04:00:00,7,3.433333333333333
2005-10-20 04:00:00,8,3.3
2005-10-21 04:00:00,0,3.3
2005-10-22 04:00:00,1,3.3
2005-10-23 04:00:00,2,3.3
2005-10-24 04:00:00,3,3.3
2005-10-25 04:00:00,4,3.3
2005-10-26 04:00:00,5,3.3
